INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
779,ABANK-0779,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험개념,금융기관종합보험(Banker's package policy)는 금융기관의 업무시설 내에서 발생한 사고로 인하여 고객의 신체장해 또는 재물손상을 보항하는보험이다,,X,X,10.0,10.0,0,,금융기관손실담보,,,,,,,,,,,
780,ABANK-0780,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험개념,금융기관에 종사하는 업무종사자들이 사이버테러와 관련하여 위협을 받을 때 해당 위험을 보장하고 적절한 대응방법을 보조해 주는 보험이다,,X,X,10.0,10.0,0,,사이버는별도,,,,,,,,,,,
781,ABANK-0781,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험 전제조건,금융기관종합보험의 전제조건에 따르면 특정 직원이 특정 거래업무를 처음부터 끝까지 관리하여야 한다,,X,X,10.0,10.0,0,,어떤 직원도X,,,,,,,,,,,
782,ABANK-0782,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험 전제조건,"금고에 있는 재물, 금고 열쇠 및 비밀번호는 한사람이 아닌 둘 이상의 공동보호관리가 이루어 져야 한다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
783,ABANK-0783,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험 전제조건,모든 직원은 일 년에 최소 14일을연속해서 휴가를 가도록 하고 해당 업무에 관여하지 않도록 한다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
784,ABANK-0784,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험중복보험,"금융기관종합보험(Banker's Package Policy)과 다른보험 사이에 중복보험이 성립되면 다른 보험과 보험금을 분담하지 않고 다른 보험이 우선 부담한 다음, 다른 보험에서 보상받지 못한 초과손해에 대해서만 보상한다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
785,ABANK-0785,인스교재,07특종보험,종합보험,레저종합보험,진위형,AB05,AB05,레저종합보험의 보험기간,레저종합보험의 보험기간은 기간보험(time policy) 형태로 되어 있다,,X,X,10.0,10.0,0,,구간보험,,,,,,,,,,,
786,ABANK-0786,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험중복보험,"금융기관종합보험(Banker's Package Policy)과 다른보험 사이에 중복보험이 성립되면 보험금 계산방식이 같은 경우에는 가입금액 안분방식에 따라 분담금액을 계산하며, 계산방식이 다른 경우에는 독립책임액 방식에 따라 분담액을 계산한다",X,O,X,10.0,8.0,2,,primary초과분만보상,착각,,,,,,,,,,
787,ABANK-0787,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험 특징,금융기관종합보험(Banker's Package Policy)는 보험의 개시 및 종료 시간은 은행업무 종료시간인 오후4시이고 사고발생 시 소급담보일자(Retroactive Date)이전인 경우에 보상한다,,X,X,10.0,9.0,1,,"정오, 소급일자이후",,,,,,,,,,,
788,ABANK-0788,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험개념,"금융기관종합보험(Banker's package policy)는 내부자의 부정행위, 제3자 또는 외부자의 강도 및 절도, 유가증권 위조, 위조화폐 수취등 범죄행위로 인한 금융기관의 손실을 포괄 담보하는 보험임",O,O,O,10.0,9.0,1,,,"착각, 집중력",,,,,,,,,,
789,ABANK-0789,인스교재,07특종보험,범죄보험,BPP,진위형,AB05,AB05,금융기관종합보험중복보험,"금융기관종합보험(Banker's Package Policy)과 다른보험 사이에 중복보험이 성립되면 균등액 분담방식에 따라 보상한도가 낮은 보험계약까지 균등한 보험금액을 보상하며, 해당 보험계약의 보상한도가 완성되며 , 다음의 한도가 낮은 보험계약까지 동일한 방식으로 균등한 금액을 보상한다",,X,X,10.0,9.0,1,,primary초과분만보상,,,,,,,,,,,
1020,ABANK-1020,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"자동차보험의‘과실상계’에대한설명으로옳지않은것은?
① 「대인배상Ι」,「대인배상Ⅱ」,「대물배상」에의하여 산출한금액에대하여피해자측의과실비율에따라 상계한다.
② 「무보험자동차에의한상해」의경우에는피보험자의 과실비율에따라상계한다.
③ 「대인배상I」에서부상보험금은과실상계한후의 금액이치료관계비해당액에미달하면치료관계비 해당액을보상한다.
④ 「자동차상해」의경우에는피보험자의과실비율에 따라상계한다.",,X,1,,,0,,,,,,,,,,,,,
1021,ABANK-1021,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"건설공사보험의독일식약관(Munich Re's CAR Policy)과 영국식약관(British CAR Policy)에서Ⓐ진동, 지지대의 약화또는철거로인한제3자배상책임과Ⓑ설계결함의 결과로발생한손해에대한각약관별보상내용으로맞는 것은?
① 독일식약관: Ⓐ는보통약관에서Ⓑ는특별약관에서보상
② 독일식약관: Ⓐ와Ⓑ모두보통약관에서보상
③ 영국식약관: Ⓐ는특별약관에서Ⓑ는보통약관에서보상
④ 영국식약관: Ⓐ와Ⓑ모두보통약관에서보상",,X,4,,,0,,,,,,,,,,,,,
1022,ABANK-1022,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음의영업배상책임보험특별약관중보관자배상책임과 제3자배상책임을함께보상하는특별약관에해당하는것은?
① 시설소유관리자특별약관
② 주차장특별약관
③ 도급업자특별약관
④ 임차자특별약관",,X,1,,,0,,,,,,,,,,,,,
1023,ABANK-1023,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"제조물책임법에서규정한제조업자의면책사유에해당 하지않는것은?
① 제조업자가당해제조물을공급하지아니한사실을 입증한경우
② 제조물을공급한후3년이경과하여청구권소멸시효가 완성된경우
③ 제조업자가당해제조물을공급할때의과학, 기술 수준으로는결함의존재를발견할수없었다는사실을 입증한경우
④ 제조물의결함이제조업자가당해제조물을공급할 당시의법령이정하는기준을준수함으로써발생한 사실을입증한경우",,X,4,,,0,,,,,,,,,,,,,
1024,ABANK-1024,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중근로자재해보장책임보험에대한내용으로틀린것은?
① 재해보상책임특별약관에서유해의송환비용과호송인에 대한비용은편도에한하여실비로1인당5백만원을 한도로보상한다.
② 근로자의고의또는범죄행위에의해그근로자가입은 손해는보상하지않는다.
③ 피해자는보험자가피보험자에게보상해야하는금액의 한도내에서보험자에게직접보험금의지급을청구할 수있다.
④ 보험료또는환급금반환청구권은2년간행사하지 않으면소멸시효가완성된다.",,X,1,,,0,,,,,,,,,,,,,
1025,ABANK-1025,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"화력발전소를대상으로하는패키지보험제3부분(기업휴지) 의보험가입금액에포함되지않는항목에해당하는것은?
① 영업이익
② 연료비
③ 정규직인건비
④ 부지임차료",,X,3,,,0,,,,,,,,,,,,,
1026,ABANK-1026,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"금융기관종합보험(BBB)에서담보하는사고로맞는것은?
① 보험기간중에발생되고보험기간이후에발견된사고
② 보험기간이전에발생되고보험기간이후에발견된사고
③ 소급담보일자이후에발생되고보험기간중에발견된사고
④ 소급담보일자이전에발생되고보험기간중에발견된사고",,X,2,,,0,,,,,,,,,,,,,
1027,ABANK-1027,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"공연(公演)을주최하는자가관객들의안전사고에따른 배상책임손해를담보하기위하여영업배상책임보험을 가입하고자하는경우기본적으로가입하여야하는특 별약관에해당하는것은?
① 시설소유(관리)자특별약관
② 도급업자특별약관
③ 교차책임특별약관
④ 인격침해담보특별약관",,X,4,,,0,,,,,,,,,,,,,
1028,ABANK-1028,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"기계보험에서담보하는위험에해당하는것은?
① 절도또는강도
② 안전장치의고장이나결함
③ 지진, 화산의분화
④ 홍수, 범람",,X,1,,,0,,,,,,,,,,,,,
1029,ABANK-1029,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"조립보험에관한설명으로틀린것은?
① 보험가입금액은조립공사물건의최종완성가액으로 운송비, 조립비, 관세, 부대비용, 시운전비등을포함한다.
② 종업원, 제3자의취급상의잘못이나악의도보상된다.
③ 신품이나중고품모두시운전기간은4주일을넘지못한다.
④ 피보험자가소유·관리하는주위재산은별도보상한도액을 설정하고이를추가하여야보상된다.",,X,3,,,0,,,,,,,,,,,,,
1030,ABANK-1030,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중생산물회수비용보험(리콜보험)에서보상해주는 손해가아닌것은?
① 결함제품으로인해인적피해를입은소비자에대한 손해배상금
② 회수사실을홍보하기위해투입된광고및통신비용
③ 결함있는회수제품을수리후반환하는데소요되는 운송비용
④ 회수된제품의결함여부를확인하는데들어가는 검사비용",,X,2,,,0,,,,,,,,,,,,,
1031,ABANK-1031,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중근재보험의사용자배상책임(EL)담보특약과산재 보험의관계에대한설명으로틀린것은?
① 산재보험은사용주의과실여부와관계없이근로자가 업무상재해를입었을경우에보상한다.
② 근재보험의 사용자배상책임담보 특약은 사용주의 과실로인해근로자가재해를당한경우에한하여 보상한다.
③ 산재보험은관련법률에의한의무보험인데비해 근재보험의사용자배상책임담보특약은임의보험이다.
④ 산재보험과근재보험의사용자배상책임담보특약은 각각요양보상, 휴업보상, 장해보상, 유족보상및장의비를 지급한다.",,X,2,,,0,,,,,,,,,,,,,
1032,ABANK-1032,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중영업배상책임보험의도급업자특약에대한설명 으로틀린것은?
① 소음으로생긴배상책임손해는보상하지않는다.
② 점진적인오염사고는보상하지않으나급격한사고에 따른오염사고는보상된다.
③ 폭발로생긴손해에대한배상책임은별도의추가 특약을첨부한경우에한해보상된다.
④ 피보험자가소유, 사용, 관리하는재물손해에대한 배상책임은보상하지않는다.",,X,2,,,0,,,,,,,,,,,,,
1033,ABANK-1033,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중조립보험에서예정이익상실(ALOP) 담보부문의 피보험자는?
① 기자재공급업자
② 시공업자
③ 발주자
④ 설계업자",,X,2,,,0,,,,,,,,,,,,,
1034,ABANK-1034,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중패키지보험(Package Insurance Policy)에서별도의 명시적인합의가없어도보험의목적으로할수있는 것은?
① 가공, 생산및제조과정중에투입된원자재
② 자동차, 궤도차량, 해상또는항공용운반구
③ 운송중인상품이나재물
④ 통화, 금(은)괴, 동전, 수표, 인지, 보석, 미술품, 골동품",,X,2,,,0,,,,,,,,,,,,,
1035,ABANK-1035,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중동산종합보험의잡위험보장제외특별약관에서 정하고있는잡위험에해당되지않는것은?
① 우(雨), 담수유(淡水濡), 강설, 수해(태풍, 폭풍우, 해일, 범람에기인하지않은것)
② 연기손해
③ 건물의붕괴
④ 폭발, 파열",,X,3,,,0,,,,,,,,,,,,,
1036,ABANK-1036,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중생산물배상책임보험의손해방지의무에해당하지 않는것은?
① 피해자에대한응급처치, 긴급호송또는그밖의긴급 조치를행하는것
② 손해배상책임에관하여피보험자가소송을제기하려고 할때미리보험회사의동의를받는일
③ 피보험자가보험계약청약서에기재된사업을양도 하였을때보험회사에알리는일
④ 제3자로부터손해의배상을받을수있는경우에는 그권리를지키거나행사하기위하여필요한조치를 취하는일",,X,2,,,0,,,,,,,,,,,,,
1037,ABANK-1037,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중영문영업배상책임보험(CGL Policy)의보상하는 손해중인격침해(Personal Injury)에해당하지않는것은?
① 불법감금
② 출판물에의한중상
③ 사생활침해
④ 무고",,X,1,,,0,,,,,,,,,,,,,
1038,ABANK-1038,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중기계보험에대한설명으로틀린것은?
① 전위험담보방식을채택하고있으므로보상하지아니 하는손해에해당되지않은한모든원인에의한 손해를보상한다.
② 조업을목적으로하는경우에는시운전의완료여부와 관계없이정비하기위한분해상태의기계를기계보험의 목적으로할수있다.
③ 주변재산담보특약에서명기된주변재산의물리적 폭발, 파손또는원심력에의한파열로생긴직접적인 손해를보상한다.
④ 보험가액은신품재조달가액으로설정하나, 전손사고시 에는시가로보상하고, 분손사고시에는신품교체가액을 기준으로보상하는보험이다.",,X,3,,,0,,,,,,,,,,,,,
1039,ABANK-1039,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음중건설공사보험의보험가액과보험가입금액에 관한설명으로틀린것은?
① 잔존물제거비용은사고발생시잔존물을제거하는데 소요되는비용을추정하여보험가입금액의10% 범위내 에서설정하며, 이를보험가입금액에추가할필요는없다.
② 공사용가설물과공구는별도의보험가입명세서를 작성하여신품재조달가액을기준으로보험가입금액을 정하여야한다.
③ 공사용기계와장비는동종·동능력을가진기계, 장비의 신품재조달가액을기준으로보험가입금액을정하여야 한다.
④ 건설공사현장이나그주위에있는피보험자가소유, 임차, 사용또는보호, 관리, 통제하는재산을주위 재산이라하며, 이를보험목적에추가할경우사고로 발생가능한추정최대손해액(E.M.L.)을고려하여보험 가입금액을설정한다.",,X,4,,,0,,,,,,,,,,,,,
1040,ABANK-1040,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"자동차보험 ‘대물배상’ 보험금 지급기준에서 대차료에 대한 설명으로 옳지 않은 것은?
① 비사업용자동차(건설기계포함)가파손또는오손되 어가동하지못하는기간동안에다른자동차를대 신사용할필요가있는경우에지급한다.
② 다른자동차를대차를하지않는경우에는지급하지 않는다.
③ 인정기간은수리가가능한경우수리를위해자동차 정비업자에게인도하여수리가완료될때까지소요 된기간으로하되, 30일을한도로한다.
④ 수리가불가능한경우인정기간은10일이다.",,X,2,,,0,,,,,,,,,,,,,
1041,ABANK-1041,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 가스사고배상책임보험에서 보상하는 손해에 대한 설명으로 틀린 것은?
① 피보험자가지급한소송비용, 변호사비용에대한보상 한도는매사고당1,500만원이다.
② 대인사고사망의경우보상한도는매회의사고마다 피해자 1인당 8,000만원이다. 다만, 실손해액이 2,000만원미만인경우에는2,000만원이다.
③ 부상자가치료중에당해부상이원인이되어사망한 경우, 보상한도는사망의경우에정한금액과부상의 경우에정한금액의합산액이다.
④ 후유장해가생긴때에정한금액을지급한후당해 부상이원인이되어사망한경우, 보상한도는사망의 경우에정한금액에서후유장해로기지급된금액을 공제한금액이다.",,X,1,,,0,,,,,,,,,,,,,
1042,ABANK-1042,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 기계보험에서 보상하는 손해액에 포함되지 않는 것은?
① 전부손해의경우잔존물철거비용
② 손상된부분을수리하는데필요한분해, 청소비용
③ 본수리의일부가아닌임시수리비
④ 손해를입은보험의목적을손해발생직전의가동 상태로복구하기위하여필요한비용",,X,2,,,0,,,,,,,,,,,,,
1043,ABANK-1043,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance Policy)의 제1부문 재산종합위험담보(Property All Risks Cover)에 대한 설명 으로 옳지 않은 것은?
① 별도의명시적인합의가없는한운송중인상품이나 재물은보험목적물에서제외된다.
② 피보험자의구내에서면책으로하고있지않은원인에 직접적으로기인하여보험의목적에급격하고도우연하게 발생한직접적인재물손해를보상한다.
③ 전류의단락, 과전류로인하여발생한속발손해 (ensuant destruction or damage)는보상하지아니한다.
④ 별도의명시적인합의가없는한노동자의철수또는 태업이나조업의중단으로인한손해는보상되지않는다.",,X,2,,,0,,,,,,,,,,,,,
1044,ABANK-1044,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 생산물배상책임보험에서 보상하는 손해에 해당 하는 것은?
① 생산물이본래의용도로사용된후에그생산물의 결함으로급격하고우연하게물리적으로파손되어 다른재물이입은사용손실에대한배상책임
② 결함있는생산물자체의물적손해
③ 결함있는생산물의회수, 검사, 수리또는대체비용 및사용손실에대한배상책임
④ 생산물이보증또는설계된대로의효능이나성능의 미비로인한배상책임",,X,4,,,0,,,,,,,,,,,,,
1045,ABANK-1045,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 동산종합보험에서 보상하는 손해에 대한 설명 으로 옳지 않은 것은?
① 지진을원인으로하여생긴보험목적의화재손해는 지진위험담보특별약관으로보상된다.
② 범람, 해일, 태풍으로인한풍수재손해는보통약관에서 보상된다.
③ 전시를목적으로통상의수송경로를통하여운송 중이거나전시회장에서보관또는전시중에입은 손해는전시품포괄특별약관으로보상된다.
④ 상품을보험의목적으로하여동산종합보험에가입한 경우보험목적에생긴손해는상품포괄특별약관으로 보상된다.",,X,1,,,0,,,,,,,,,,,,,
1046,ABANK-1046,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 담보 중 건설공사보험의 확장담보(특별약관)에서 별도의 보상한도액을 설정하지 않는 것은?
① 항공운임담보
② 확장유지담보
③ 주위재산담보
④ 내륙운송담보",,X,1,,,0,,,,,,,,,,,,,
1047,ABANK-1047,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"지하철역에서 스크린도어의 결함으로 인한 사고로 승객에게 입힌 배상책임 손해를 담보하기 위해 지하철 운영업자가 기본적으로 가입하는 영업배상책임보험의 특별약관은?
① 시설소유관리자특별약관
② 도급업자특별약관
③ 건설기계업자특별약관
④ 인격침해담보특별약관",,X,2,,,0,,,,,,,,,,,,,
1048,ABANK-1048,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"보험계약을 체결함에 있어 소급담보일자(Retroactive Date)를 설정하지 않는 보험은?
① 생산물배상책임보험
② 전문직업인배상책임보험
③ 의사배상책임보험
④ 선주배상책임보험",,X,3,,,0,,,,,,,,,,,,,
1049,ABANK-1049,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 선원 근재보험의 설명으로 옳지 않은 것은?
① 재해보상책임담보특별약관을반드시첨부하여야한다.
② 비업무상재해확장담보추가특별약관을첨부할수있다.
③ 사용자배상책임담보특별약관을첨부할수있다.
④ 재해보상확장담보추가특별약관을첨부할수있다.",,X,4,,,0,,,,,,,,,,,,,
1050,ABANK-1050,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 국문 영업배상책임보험에서 보험료의 환급에 대한 설명으로 옳지 않은 것은?
① 보험료 환급의 사유는 계약이 무효, 효력상실 또는 해지되는 경우이다.
② 계약자 또는 피보험자의 책임 없는 사유에 의한 무효의 경우에는 회사에 납입한 보험료의 전액을 환급한다.
③ 계약자 또는 피보험자의 책임 없는 사유에 의한 효력 상실 또는 해지의 경우에는 미경과기간에 대하여 일단위로 계산한 보험료를 환급한다.
④ 계약자, 피보험자 또는 이들 대리인의 고의 또는 중대한 과실로 인하여 무효가 된 때에는 기경과기간에 대하여 단기요율로 계산한 보험료를 뺀 잔액을 환급한다.",,X,3,,,0,,,,,,,,,,,,,
1051,ABANK-1051,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"독일식 건설공사보험(Munich Re’s CAR Policy) 보통약관의 물적손해(Material Damage) 담보조항에서 특별면책사항이 아닌 것은?
① 위약금 및 공사지연 손해
② 재고조사를 할 때에 발견된 손해
③ 가설공사용 자재 손해
④ 설계결함으로 인한 손해",,X,1,,,0,,,,,,,,,,,,,
1052,ABANK-1052,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 컨틴전시보험(Contingency Insurance)으로 분류 되지않는 것은?
① 날씨보험
② 기업휴지보험
③ 상금보상보험
④ 행사취소보험",,X,3,,,0,,,,,,,,,,,,,
1053,ABANK-1053,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 국문 생산물배상책임보험의 보통약관상 용어의 정의에대한 설명으로 옳지 않은 것은?
① 생산물이란 피보험자가 제조, 가공 또는 공급한 생산물 및 시공한 작업(완성작업)을 말한다.
② 재물손해라 함은 물리적으로 망그러뜨려진 유체물의 직접손해와 그 유체물의 사용불능으로 생긴 간접손해 만을 말한다.
③ 1회의 사고라 함은 하나의 원인 또는 사실상 같은 종류의 위험에 계속적, 반복적 또는 누적적으로 노출되어 그 결과로 발생한 사고로써 피보험자나 피해자수 또는 손해배상청구의 수에 관계없이 1회의 사고로본다.
④ 신체장해라 함은 신체의 상해, 질병 및 그로 인한 사망을 말한다.",,X,2,,,0,,,,,,,,,,,,,
1054,ABANK-1054,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 기계보험의 이익상실담보 특별약관에 대한 설명 으로 옳지 않은 것은?
① 기계설비에 생긴 물적손해의 결과로 정상운전에 필요한 원료, 완제품 또는 기타재료의 변질손해를 보상한다.
② 특별약관에 기재된 사업장내에서 보상하는 사고로 피보험자가 영위하는 영업이 중단 또는 휴지되어 생긴 손해를 보상한다.
③ 손해를 입은 기계가 재가동 상태로 복구된 후 임차 계약, 주문 등의 효력이 상실되어 생긴 영업손실은 보상하지 않는다.
④ 피보험자가 손해를 입은 기계설비를 수리, 대체하는데 필요한 자금을 적기에 조달하지 못하여 생긴 손해는 보상하지 않는다.",,X,1,,,0,,,,,,,,,,,,,
1055,ABANK-1055,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 근로자재해보장책임보험의 사용자배상책임 특별 약관에 대한 설명으로 옳지 않은 것은?
① 보상하는 손해는 재해보상책임 특별약관 및 재해보상 관련 법령에 따라 보상되는 재해보상금액을 초과하여 피보험자가 법률상의 배상책임을 부담함으로써 입은 손해를 말한다.
② 재해보상책임 특별약관 및 산업재해보상보험법에 의한 급부가 이루어진 경우에 한하여 보상한다.
③ 소음으로 생긴 손해에 대한 배상책임도 보상한다.
④ 보상하는 손해의 범위에는 피보험자가 업무상 재해를 입은 근로자에게 지급할 법률상의 손해배상금 외에 피보험자가 지급한 소송비용, 변호사비용도 포함된다.",,X,1,,,0,,,,,,,,,,,,,
1056,ABANK-1056,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 적재물배상책임보험에 대한 설명으로 옳지 않은 것은?
① 운송기간이라 함은 발송지에서 수탁화물의 상차, 도착지의 하차작업을 포함한 수탁화물을 운송하는 기간을 말한다. 반입, 반출 환적 및 기계를 이용한 상·하차도 운송기간에 포함된다.
② 화물자동차운송위험 담보조항에서 보상하는 손해는 증권에 기재된 화물자동차로 운송하는 기간 동안에 생긴 우연한 사고로 인하여 수탁화물에 대한 법률상의 배상책임을 부담함으로써 입은 손해이다.
③ 살아있는 동물은 화물자동차운송위험 담보조항에서 담보하는 수탁화물에 포함되지 않는다.
④ 화물자동차운송주선위험 담보조항에서 피보험자가 소유 또는 관리하는 창고에 보관 중 발생한 손해는 보상하지 않는다. .",,X,4,,,0,,,,,,,,,,,,,
1057,ABANK-1057,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance Policy) 소규모공사 조항(Minor Works Clause)의 설명으로 옳지 않은 것은?
① 보험증권에 기재된 공사계약금액을 초과하는 건설 공사에는 적용되지 않는다.
② 통상적인 운전과정에서 발생하는 변경, 유지, 수정 작업에는 적용되지 않는다.
③ 소규모공사를 담보하는 다른 보험계약이 있는 경우 적용되지 않는다.
④ 소규모공사의 지연에 따른 예정이익상실은 보상하지 않는다.",,X,3,,,0,,,,,,,,,,,,,
1058,ABANK-1058,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"집에서 키우던 애완견의 목줄이 풀려 타인에게 신체장해를 입히거나 타인의 재물을 손괴하여 부담하게 되는 배상책임 위험을 담보하는 상품으로 가장 적합한 것은?
① 영업배상책임보험
② 일상생활배상책임보험
③ 생산물배상책임보험
④ 동물보험",,X,1,,,0,,,,,,,,,,,,,
1059,ABANK-1059,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"유아교육기관종합보험에서 담보하지 않는 위험은?
① 건물 및 집기비품의 화재손해
② 유아 및 교직원의 상해
③ 시설 또는 운영의 결함으로 인한 배상책임
④ 화재로 인한 기업휴지",,X,2,,,0,,,,,,,,,,,,,
1060,ABANK-1060,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"국문영업배상책임보험의 보험금 등의 지급한도에 대한 설명으로 옳지 않은 것은?
① 손해배상금은 보상한도액을 한도로 보상하되 자기 부담금이 약정된 경우에는 그 자기부담금을 초과한 부분만 보상한다.
② 손해방지의무와 관련하여 발생한 비용은 자기부담금을 초과한 전액을 보상한다.
③ 피보험자가 지급한 소송비용, 변호사비용, 중재, 화해 또는 조정에 관한 비용은 자기부담금을 적용하지 아니하며, 손해배상금과 합계하여 보상한도액내에서 보상한다.
④ 보험기간 중 발생하는 사고에 대한 회사의 보상총액은 보험 증권에 기재된 총 보상한도액을 초과하지 않는다.",,X,2,,,0,,,,,,,,,,,,,
1061,ABANK-1061,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"전문인배상책임보험(Professional Indemnity Insurance)에 대한 설명으로 옳지 않은 것은?
① 손해사고기준 보험증권이 일반적이다.
② 다른 배상책임과 마찬가지로 입증책임은 피해자가 지게 되나 전문직업의 특성 상 전환될 수도 있다.
③ 전문업무수행 중 과실로 제3자에게 손해를 끼친 결과 입게 되는 법률상 배상책임을 보상한다.
④ 전문인의 예로는 의사, 변호사, 설계감리기술사, 회계사, 보험중개사 등을 들 수 있다.",,X,2,,,0,,,,,,,,,,,,,
1062,ABANK-1062,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"전자기기보험에 대한 설명으로 옳지 않은 것은?
① 가동 중이거나 가동 가능한 상태로 설치되어 있는 전자 기기를 가입대상으로 한다.
② 화재나 폭발, 전기적/기계적 사고는 기본적으로 보상 하나 홍수, 범람 등 자연재해 손해는 보상하지 않는다.
③ 선택적으로 외적정보매체에 입은 손실을 보상받을 수 있다.
④ 선택적으로 대용기기를 사용함에 따른 제반 추가 경비를보상받을 수 있다.",,X,4,,,0,,,,,,,,,,,,,
1063,ABANK-1063,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance)의 제 1부문(재산 종합위험담보)에서 담보하는 확장담보조항에 대한 설명 으로 옳지 않은 것은?
① 일시적 철거(Temporary Removal)조항은 청소, 개량, 수리를 위하여 일시적으로 철거되어 같은 구내 또는 다른 구내로 이동 중 발생한 손해를 담보하며 기계 장치, 시설, 동산을 일괄 포함한다.
② 소방비용(Fire Fighting Expenses)조항은 부보자산의 손해확대를 방지 또는 최소화하기 위해 필요하고도 유익하게 지출한 비용을 보상한다.
③ 소규모공사(Minor Works)조항은 총 공사도급계약금액이 일정액을 초과하지 않는 소규모 건설, 조립, 추가공사중 위험을 담보하되 예정이익의 상실은 보상하지 않는다.
④ 추가재산(Capital Additions)조항은 별도의 보험계약에 부보 되어 있지 않은 신규 건물, 기계장치 등을 보상하되 추가재산에 대한 명세를 2개월 이내에 보험자에 제출 하여야만 한다.",,X,2,,,0,,,,,,,,,,,,,
1064,ABANK-1064,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 용어 중 배상청구기준 배상책임보험과 관련이 없는 것은?
① Claim-made Basis Policy
② Incurred But Not Reported Loss
③ Retroactive Date
④ Extended Reporting Period",,X,1,,,0,,,,,,,,,,,,,
