INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
847,ABANK-0847,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 아래의 조건에 따라 산출된 지급보험금은? □보험의목적: 화공약품제조공장내건물및재고자산 □보험가액: 건물100억원, 재고자산200억원 □보험가입금액: 건물50억원, 재고자산200억원 □손해액: 건물20억원, 재고자산100억원 ※ 보험계약자또는피보험자가부담한다른비용은없는 것으로한다.
① 건물20억원, 재고자산400억원
② 건물12.5억원, 재고자산200억원
③ 건물10억원, 재고자산100억원
④ 건물8억원, 재고자산50억원",,X,3,,,0,,,,,,,,,,,,,
848,ABANK-0848,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 동산종합보험으로 담보할 수 있는 보험의 목적에 해당하는 것은?
① 수용장소가특정되어있는상품
② 자동차, 선박, 항공기
③ 전시품, 전시상품
④ 특정구간수송중의위험만을대상으로하는동산",,X,4,,,0,,,,,,,,,,,,,
849,ABANK-0849,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"패키지보험(Package Insurance Policy)의 제2부문 기계 위험(Machinary breakdown)담보 부문의 보상하는 손해에 해당하지 않는 것은?
① 재질, 설계, 조립상의결함
② 운전중기계의과열로인한화재
③ 과전압, 절연체의하자, 단락, 방전
④ 종업원또는제3자의능력부족, 기술부족",,X,3,,,0,,,,,,,,,,,,,
850,ABANK-0850,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 특수건물 화재보험에 대한 설명으로 옳지 않은 것은?
① ""특수건물""이란 국유건물ㆍ공유건물ㆍ교육시설ㆍ백화점ㆍ 시장ㆍ의료시설ㆍ흥행장ㆍ숙박업소ㆍ다중이용업소ㆍ 공장ㆍ공동주택과 그 밖에 여러 사람이 출입 또는 근무 하거나 거주하는 건물로서, 화재의 위험이나 건물의 면적 등을 고려하여 대통령령으로 정하는 건물을 말한다.
② 특수건물의 소유자는 “화재로 인한 재해보상과 보험 가입에 관한 법률”에 따라 화재로 인하여 다른 사람이 사망하거나 부상을 입었을 때 또는 다른 사람의 재물에 손해가 발생하였을 때 그 손해배상책임을 이행하기 위하여 손해보험회사가 운영하는 특약부화재보험에 가입하여야 한다.
③ 특수건물의 소유권을 취득한 자는 그 건물의 소유권을 취득한 날부터 30일 이내에 “화재로 인한 재해보상과 보험가입에 관한 법률”에서 정한 특약부화재보험에 가입하여야 한다.
④ 특수건물의 소유자는 화재로 인하여 다른 사람이 사망 하거나 부상을 입었을 때 또는 다른 사람의 재물에 손해가 발생한 때에는 과실이 있는 경우에 한하여 “화재로 인한 재해보상과 보험가입에 관한 법률”에서 정하는 보험금액의 범위 내에서 그 손해를 배상할 책임이 있다.",,X,2,,,0,,,,,,,,,,,,,
851,ABANK-0851,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보험증권에 기재하지 않아도 다른 약정이 없으면 보험의 목적에 포함되는 것은?
① 통화, 유가증권, 인지, 우표 및 이와 비슷한 것
② 피보험자 또는 그와 같은 세대에 속하는 사람의 소유물
③ 실외 및 옥외에 쌓아둔 동산
④ 원고, 설계서, 도안, 물건의 원본, 모형, 증서, 장부, 금형(쇠틀), 목형(나무틀), 소프트웨어 및 이와 비슷한 것",,X,3,,,0,,,,,,,,,,,,,
852,ABANK-0852,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 손해에 대한 설명으로 옳지 않은 것은?
① 동산의 자연발화로 연소된 건물의 화재손해
② 기계 가동 중 압력상승으로 생긴 폭발손해
③ 외부에서 발생한 원인불명의 화재로 생긴 건물의 화재손해
④ 화재를 진압하기 위해 사용한 소화기 비용",,X,1,,,0,,,,,,,,,,,,,
853,ABANK-0853,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 지급보험금 계산 방법에 대한 설명으로 옳지 않은 것은?
① 일반물건의 건물에 대한 지급보험금은 보험가입금액이 보험가액의 80% 해당액과 같거나 클 때 보험가입금액을 한도로 손해액 전액을 지급한다.
② 공장물건에 대한 지급보험금은 보험가입금액이 보험 가액과 같거나 클 때 보험가입금액을 한도로 손해액 전액을 지급한다.
③ 중복초과보험의 경우 다른 계약이 이 계약과 지급 보험금의 계산방법이 같은 때는 손해액에 대하여 다른 계약이 없는 것으로 하여 각각 계산한 보험금의 합계액 비율로 계산한다.
④ 중복초과보험의 경우 보험자 1인에 대한 보험금 청구를 포기한 경우에도 다른 보험자의 지급보험금 결정에는 영향을 미치지 아니한다.",,X,3,,,0,,,,,,,,,,,,,
854,ABANK-0854,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 구내폭발위험담보 특별약관에 대한 설명으로 옳지 않은 것은?
① 보통약관에서는 화재로 생긴 것이든 아니든 파열 또는 폭발로 생긴 손해를 보상하지 않으므로 폭발로 인한 손해를 보상받기 위해서는 이 특별약관을 가입하여야 한다.
② 주택화재보험은 폭발 또는 파열로 인한 손해를 보통 약관에서 보상한다.
③ 공장 내 기관, 기기, 증기기관, 내연기관, 수도관, 수관, 유압기, 수압기 등의 물리적인 폭발, 파열이나 기계의 운동부분 또는 회전부분이 분해되어 날아 흩어짐으로 인해 생긴 손해를 보상한다.
④ 급격한 산화반응을 포함하는 파괴 또는 그 현상에 의한 폭발로 보험의 목적에 생긴 손해를 보상한다.",,X,1,,,0,,,,,,,,,,,,,
855,ABANK-0855,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 확장위험담보(I) 특별약관과 확장위험담보(II) 특별약관에서 공통으로 담보하는 손해로 옳지 않은 것은?
① 소요 및 노동쟁의로 생긴 손해
② 폭발로 생긴 손해
③ 항공기로 생긴 손해
④ 폭풍, 우박으로 생긴 손해",,X,4,,,0,,,,,,,,,,,,,
856,ABANK-0856,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 아래의 조건에 따라 산출한 보험금으로 옳은 것은?
① 2,700만원
② 2,720만원
③ 3,300만원
④ 3,400만원",,X,2,,,0,,,,,,,,,,,,,
857,ABANK-0857,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 재조달가액 보장 특별약관의 적용대상 물건으로 옳지 않은 것은?
① 기계장치
② 공기구
③ 집기비품
④ 재고품",,X,4,,,0,,,,,,,,,,,,,
858,ABANK-0858,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 패키지보험(Package Insurance Policy)의 제1부문, 재산종합위험담보(Property All Risks) 부문에서 별도의 명시적인 합의가 없어도 보험의 목적에 포함되는 것으로 옳은 것은?
① 공장 내 부속창고에 보관된 촉매 및 소모성 재료
② 운송 중인 상품이나 재물
③ 자동차, 궤도차량, 해상 또는 항공용 운반구
④ 동물, 새, 물고기, 기타 살아있는 생명체",,X,3,,,0,,,,,,,,,,,,,
859,ABANK-0859,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문동산종합보험 보통약관에서 보상하는 손해로 옳은 것은?
① 부식, 변질, 변색으로 인한 손해
② 소요, 노동쟁의로 생긴 손해
③ 망실 또는 분실에 의한 손해
④ 비, 눈, 담수 등으로 인한 손해",,X,4,,,0,,,,,,,,,,,,,
860,ABANK-0860,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험의 보험의 목적에 관한 설명으로 옳은 것은?
① 피보험자 소유의 간판, 네온사인, 안테나 등은 보험 증권에 기재하여야만 보험의 목적이 된다.
② 동산을 보험에 가입할 경우 실외 및 옥외에 쌓아 둔 동산은 보험의 목적이 될 수 없다.
③ 글·그림, 골동품, 조각물 등은 객관적 가치 산정이 곤란하여 보험의 목적이 될 수 없다.
④ 집합된 물건을 일괄하여 보험에 가입하고 보험기간 중에 보험의 목적이 교체된 경우 사고가 발생한 때에 현존하는 물건은 보험의 목적에 포함된다.",,X,4,,,0,,,,,,,,,,,,,
861,ABANK-0861,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"국문 화재보험의 약관의 해석에 대한 설명으로 옳지 않은 것은?
① 회사는 신의성실의 원칙에 따라 공정하게 해석한다.
② 회사는 계약자에 따라 다르게 해석하지 않는다.
③ 회사는 약관의 뜻이 명백하지 않은 경우에는 공정한 외부기관의 판단에 따른다.
④ 회사는 보상하지 않는 손해 등 계약자나 피보험자에게 불리하거나 부담을 주는 내용은 확대하여 해석하지 않는다.",,X,2,,,0,,,,,,,,,,,,,
862,ABANK-0862,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험 보통약관에서 계약 후 알릴 의무에 대한 설명으로 옳지 않은 것은?
① 동일한 위험을 보장하는 계약을 다른 보험회사와 체결 하고자 할 때 보험계약자나 피보험자는 지체 없이 서면 으로 보험회사에 알려야 한다.
② 보험의 목적 또는 보험의 목적이 들어있는 건물을 계속하여 30일 이상 비워두거나 휴업하는 경우도 계약후 알릴 의무사항에 해당이 된다.
③ 계약 후 알릴 의무의 이행에 따라 위험이 증가된 경우 보험회사는 그 사실이 발생한 날로부터 1개월 이내에 보험료 증액을 청구할 수 있다.
④ 보험계약자 또는 피보험자가 계약 후 알릴 의무를 이행 하지 아니한 경우 보험회사는 상법에 따라 그 사실을 안 날로부터 1월내에 한하여 계약을 해지할 수 있다.",,X,1,,,0,,,,,,,,,,,,,
863,ABANK-0863,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험의 도난위험담보 특별약관에 관한 설명으로 옳지 않은 것은?
① 보험의 목적이 강도 또는 절도로 생긴 도난, 훼손 또는 망가진 손해를 보상한다.
② 보험의 목적이 들어있는 건물을 계속하여 72시간 이상 비워둔 사이에 생긴 도난손해는 보상하지 않는다.
③ 보험회사가 보험금을 지급하였을 경우 도난당한 보험의 목적에 대한 소유권은 모두 보험회사에 귀속된다.
④ 보험회사는 손해액에서 1사고당 10만원을 빼고 지급 보험금을 계산한다.",,X,1,,,0,,,,,,,,,,,,,
864,ABANK-0864,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험 보통약관에서 보상하는 손해에 대한 설명으로 옳은 것은?
① 보험의 목적이 화재로 입은 직접손해, 소방손해 및 피난손해를 보상하며, 어떠한 경우에도 보험증권에 기재된 소재지에서 발생한 손해만을 보상한다.
② 사고현장에서의 잔존물 해체비용, 청소비용 및 차에 싣는 비용은 손해액의 10%를 한도로 지급하며, 약관에 따라 계산된 금액이 보험가입금액을 초과하는 경우에도 이를 지급한다.
③ 잔존물을 보전하기 위하여 지출한 비용은 보험회사가 잔존물을 취득한 경우에만 지급하며, 약관에 따라 계산된 금액이 보험가입금액을 초과하는 경우에도 이를 지급한다.
④ 보험회사의 요구에 따르기 위하여 지출한 비용은 보험가입금액을 한도로 전액 지급한다.",,X,3,,,0,,,,,,,,,,,,,
865,ABANK-0865,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험의 기업휴지손해담보 특별약관에서 정의하고 있는 복구기간에 대한 설명으로 옳지 않은 것은?
① 보험금 지급의 대상이 되는 기간으로 계약당사자 간의 합의에 따라 설정한다.
② 손해를 입은 보험의 목적에 대한 복구작업이 시작된 때로부터 복구작업이 완료된 후 매출액이 복구되는 때까지 필요한 기간을 말한다.
③ 보험계약을 체결할 때 복구기간이 약정된 경우에는 어떠한 경우에도 약정복구기간을 초과하여 보상하지 않는다.
④ 보험계약을 체결할 때 복구기간이 약정되지 않은 경우에는 12개월을 한도로 보상한다.",,X,3,,,0,,,,,,,,,,,,,
866,ABANK-0866,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 화재보험요율서에서 정한 보험요율의 적용 방법을 설명한 것으로 옳지 않은 것은?
① 보험기간이 1년 미만인 보험계약에 대하여는 따로 정한 경우를 제외하고는 단기요율을 적용한다.
② 보험기간을 연장하는 경우에는 그 연장기간에 대한 추가보험료는 일할계산에 의한다.
③ 보험의 목적에 위험이 증가 또는 감소되는 경우 보험료의 추징 또는 환급은 따로 정한 경우를 제외하고는 미경과 기간에 대하여 일할계산으로 한다.
④ 법령 및 이에 준하는 명령에 따른 보험의 목적의 철거로 인하여 보험계약의 전부를 해지하는 경우의 보험료 환급은 미경과기간에 대하여 일할계산으로 한다.",,X,4,,,0,,,,,,,,,,,,,
867,ABANK-0867,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험에서 아래의 조건에 따라 산출한 지급보험금으로 옳은 것은? ◦보험종목 : ◦계약사항 보험의 목적물 : 보험가입금액 : ◦보험가액 : ◦사고원인 : ◦손해액 : 국문 화재보험 보통약관 풍수재위험담보 특별약관 공장 내 제품 800만원 1,000만원 집중호우 500만원
① 350만원
② 360만원
③ 450만원
④ 460만원",,X,2,,,0,,,,,,,,,,,,,
868,ABANK-0868,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 열거한 위험 중 동산종합보험 보통약관에서 담보 하는 위험에 해당하지 않는 것은?
① 도난위험
② 파손위험
③ 폭발위험
④ 풍수재위험",,X,4,,,0,,,,,,,,,,,,,
869,ABANK-0869,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 패키지보험(Korean Package Insurance Policy Form)의 제1부문(재산종합위험담보)에 적용되는 확장 담보조항(Special Extensions)에 대한 설명으로 옳지 않은 것은?
① 소규모 공사조항(Minor Works Clause) : 공사금액이 약정 한도액을 초과하지 않는 소규모 공사 중 위험을 담보하며, 해당 공사에 대한 다른 보험계약이 있는 경우 에는 그 초과손해액을 담보한다.
② 특별비용 담보조항(Expediting Expenses) : 손해를 입은 보험목적물의 일시적수리나 긴급한 수리 및 대체에 소요되는 시간외수당, 야근수당, 휴일수당, 급행운임을 보상하며, 긴급한 수리및 대체에 합리적으로 소요된 경우 항공운임도 보상한다.
③ 공공기관 조항(Public Authorities Clause) : 손해의 원인에 관계없이 정부기관, 법원 또는 기타 공권력의 명령에 따라 피보험자가 부담하는 손해나 비용, 벌과금은 보상 하지 않는다.
④ 건축가, 조사자, 자문기술자 조항(Architects, Surveyors and Consulting Engineers) : 보험사고가 발생하여 손해의 복구에 필요한 건축가, 조사자, 자문기술자 또는 이와 유사한 전문가의 용역비는 보험가입금액에 포함된 것 으로 본다.",,X,1,,,0,,,,,,,,,,,,,
870,ABANK-0870,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하지 않는 손해로 옳지 않은 것은?
① 계약자, 피보험자의 고의 또는 과실로 생긴 손해
② 화재가 발생했을 때 생긴 도난 또는 분실 손해
③ 보험의 목적의 발효, 자연발열, 자연발화로 생긴 손해
④ 전기기기 또는 장치의 전기적 손해",,X,4,,,0,,,,,,,,,,,,,
871,ABANK-0871,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 계약 후 알릴 의무에 대한 설명으로 옳지 않은 것은?
① 동일한 위험을 보장하는 계약을 다른 보험자와 체결 하고자 할 때 또는 이와 같은 계약이 있음을 알았을 때
② 보험의 목적 또는 보험의 목적이 들어 있는 건물을 계속하여 15일 이상 비워 두거나 휴업하는 경우
③ 보험 목적물을 양도하는 경우
④ 보험의 목적 또는 보험의 목적을 수용하는 건물의 용도를 변경함으로써 위험이 변경되는 경우",,X,2,,,0,,,,,,,,,,,,,
872,ABANK-0872,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 ‘재조달가액보장 특별약관’에 대한 설명으로 옳지 않은 것은?
① 건물, 시설 및 기계장치, 집기비품 및 공기구에 한하여 적용한다.
② 보험의 목적이 손해를 입은 장소에서 실제로 수리 또는 복구되지 아니한 때에는 시가에 의한 손해액을 보상한다.
③ 보험 가입금액이 보험의 목적의 재조달가액의 80%와 같거나 클 때는, 보험 가입금액을 한도로 재조달가액 기준 손해액 전액을 보상한다.
④ 계약자 또는 피보험자는 손해발생 후 1년 이내에 수리 또는 복구의사를 보험회사에 서면으로 통지하여야 하며, 이 기간이 지나면 재조달가액에 의한 피보험자의 추가보험금 청구권은 상실된다.",,X,3,,,0,,,,,,,,,,,,,
873,ABANK-0873,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 일반물건에서 아래의 조건에 따라 산출한 보험금으로 옳은 것은? 보험가입금액 보험가액 손 해 액 잔존물제거비용 기타협력비용 : 1억원(건물) : 2억원(건물) : 8천만원(건물) : 1천만원 : 1백만원
① 55,625,000원
② 56,000,000원
③ 56,875,000원
④ 57,250,000원",,X,3,,,0,,,,,,,,,,,,,
874,ABANK-0874,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 화재보험요율서에 정한 바에 따라 「공장물건」에는 적용하지 아니하는 특약요율로 옳은 것은?
① 도난위험담보 특약요율, 스프링클러누출손해담보 특약요율
② 붕괴, 침강 및 사태확장담보 특약요율, 구내폭발손해담보 특약요율
③ 지진위험담보 특약요율, 급배수설비 누출손해담보 특약요율
④ 풍수재위험담보 특약요율, 전기위험담보 특약요율",,X,1,,,0,,,,,,,,,,,,,
875,ABANK-0875,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 보험회사가 보험계약을 해지할 수 있는 사유로 옳지 않은 것은?
① 피보험자의 고의로 손해가 발생했을 때
② 피보험자가 고의로 손해방지의무를 게을리 했을 때
③ 보험계약자가 고의 또는 중대한 과실로 계약전 알릴 의무에도 불구하고 중요사항에 대해 사실과 다르게 알린 때
④ 대리인이 뚜렷한 위험의 변경 또는 증가와 관련된 계약 후 알릴의무에서 정한 의무를 이행하지 않았을 때",,X,4,,,0,,,,,,,,,,,,,
876,ABANK-0876,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 약관교부 및 설명의무에 대한 설명으로 옳지 않은 것은?
① 회사는 계약자가 청약할 때 약관의 중요한 내용을 설명하여야 하며, 청약 후 지체 없이 약관 및 계약자 보관용 청약서를 교부해야 한다.
② 계약자가 인터넷 홈페이지에서 약관 및 약관의 중요한 내용을 읽거나 내려받은 것이 확인된 경우에도 약관의 중요한 내용을 설명한 것으로 본다.
③ 전화를 이용하여 청약내용, 보험료납입, 보험기간, 계약전 알릴의무, 약관의 중요한 내용 등 계약에 필요한 사항을 질문 또는 설명할 경우 음성 녹음함으로써 약관의 중요한 내용을 설명한 것으로 본다.
④ 청약할 때 약관을 계약자에게 전달하지 않거나 약관의 중요한 내용을 설명하지 않은 때 또는 계약자가 청약서에 자필서명을 아니한 때에는 계약이 성립한 날로부터 1개월 이내에 계약을 철회할 수 있다.",,X,1,,,0,,,,,,,,,,,,,
877,ABANK-0877,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 ‘지진위험보장 특별약관’에 대한 설명으로 옳지 않은 것은?
① 지진으로 생긴 화재 및 연소 손해를 보상한다.
② 지진 또는 분화로 생긴 해일, 홍수 그 밖의 손해를 보상한다.
③ 지진 또는 분화로 생긴 폭발 또는 파열 손해를 보상한다.
④ 1사고당 손해액에서 100만원을 빼고 보험금을 계산하여 지급한다.",,X,3,,,0,,,,,,,,,,,,,
878,ABANK-0878,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 동산종합보험 보통약관에 관한 설명으로 옳지 않은 것은?
① 동산종합보험은 면책위험을 제외한 우연하게 발생하는 모든 위험을 담보하는 방식의 보험으로 열거위험담보방식 (Named Perils Cover)보다는 전위험담보방식(All Risks Cover)이라 할 수 있다.
② 원칙적으로 모든 동산을 대상으로 하나 타보험과의 영역조정 등의 이유로 수용장소가 특정된 상품, 자동차, 선박, 항공기, 공장내 장치된 기계, 특정구간 수송 중의 위험만을 대상으로 하는 물건 등의 경우에는 보험가입대상에서 제외된다.
③ 보험에 가입된 물건이 보관, 사용, 수송 중에 우연한 사고로 피해를 입은 경우에도 손해를 보상하고, 담보위험을 예시하면 화재, 폭발 또는 파열, 항공기의 추락이나 접촉 또는 항공기로부터의 물체낙하, 차량의 충돌 또는 접촉, 비, 눈, 담수로 인한 위험 등이 있다.
④ 보상하지 않는 손해를 예시하면 보험목적의 가공착수 후 내부적인 기계자체 또는 조작잘못으로 인한 손해, 보험목적의 수리, 청소 등 작업중의 과실로 생긴 손해, 보험목적의 전기적 사고 또는 기계적 사고로 생긴 손해 및 이로 인한 화재, 도난, 망실, 분실에 의한 손해 등이 있다.",,X,1,,,0,,,,,,,,,,,,,
879,ABANK-0879,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 패키지보험(Korean Package Insurance Policy Form)의 제1부문 재산종합위험담보(Property All Risks) 에서 보상하는 손해에 해당하는 것은?
① 누출, 오염 및 오탁으로 인한 손해
② 재질결함으로 생긴 결함 제거 및 수리 비용
③ 전류의 단락 또는 과전압으로 생긴 손해
④ 급격한 산화반응에 의한 폭발로 인한 손해",,X,2,,,0,,,,,,,,,,,,,
880,ABANK-0880,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"국문화재보험 보통약관에 따라 보상하는 손해에 해당하지 않는 것은?
① 화재진압과정에서 발생한 소방수에 의한 수침손해
② 화재로 대피한 곳에서 5일 동안의 화재 또는 소방손해
③ 화재사고로 인한 그을음 손해
④ 전기기기 또는 장치의 전기적 사고로 생긴 손해",,X,3,,,0,,,,,,,,,,,,,
881,ABANK-0881,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 보험증권에 기재하여야만 보험의 목적이 되는 것을 모두 고른 것으로 맞는 것은? 가. 통화, 유가증권, 인지, 우표 및 이와 비슷한 것 나. 원고, 설계서, 도안, 모형, 증서, 금형(쇠틀), 소프트웨어 및 이와 비슷한 것 다. 건물의 부속물로 피보험자의 소유인 칸막이, 대문, 담, 곳간 및 이와 비슷한 것 라. 실외 및 옥외에 쌓아둔 동산 마. 건물이외의 경우 피보험자 또는 그와 같은 세대에 속하는 사람의 소유물
① 가, 나, 라
② 가, 나, 마
③ 나, 다, 마
④ 나, 라, 마",,X,4,,,0,,,,,,,,,,,,,
882,ABANK-0882,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 정한 보상하는 비용손해 및 지급한도에 대한 설명으로 옳지 않은 것은?
① 손해방지비용은 손해의 방지 또는 경감을 위하여 지출한 필요 또는 유익한 비용으로, 보통약관에서 정한 ‘지급보험금의 계산’을 준용하여 계산한 금액이 보험 가입금액을 초과하는 경우에도 이를 지급한다.
② 잔존물 보전비용은 잔존물을 보전하기 위하여 지출한 필요 또는 유익한 비용으로, 보통약관에서 정한 ‘지급 보험금의 계산’을 준용하여 계산한 금액이 보험가입 금액을 초과하는 경우에도 이를 지급한다.
③ 잔존물 제거비용은 사고현장에서 잔존물의 해체비용, 청소비용 및 차에 싣는 비용으로, 보통약관에서 정한 ‘지급보험금의 계산’을 준용하여 계산한 금액이 보험 가입금액을 초과하는 경우에도 이를 지급한다.
④ 대위권 보전비용은 제3자로부터 손해의 배상을 받을 수 있는 경우에는 그 권리를 지키거나 행사하기 위하여 지출한 필요 또는 유익한 비용으로, 보통약관에서 정한 ‘지급보험금의 계산’을 준용하여 계산한 금액이 보험 가입금액을 초과하는 경우에도 이를 지급한다.",,X,1,,,0,,,,,,,,,,,,,
883,ABANK-0883,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에 따라 보상하지 않는 손해에 해당하는 것을 모두 고른 것으로 맞는 것은? 가. 화재가 발생했을 때 생긴 도난 또는 분실로 생긴 손해 나. 자연발열 또는 자연발화로 연소된 다른 보험의 목적에 생긴 손해 다. 방사선을 쬐는 것 또는 방사능 오염으로 인한 손해 라. 국가 및 지방자치단체의 명령에 의한 재산의 소각 및 이와 유사한 손해 마. 화재사고에 따른 소방손해(화재진압과정에서 발생 하는 손해)
① 가, 나, 다
② 가, 다, 라
③ 나, 라, 마
④ 다, 라, 마",,X,1,,,0,,,,,,,,,,,,,
884,ABANK-0884,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"국문화재보험 요율서에서 정한 보험요율 할인·할증 요율 중 일반물건에만 적용되는 요율은?
① 고층건물할증요율
② 공지할인요율
③ 재고자산할증요율
④ 불연내장재할인요율",,X,2,,,0,,,,,,,,,,,,,
885,ABANK-0885,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 정한 보험료의 환급에 대한 설명으로 옳은 것은?
① 보험기간 중 보험사고가 발생하고 보험금이 지급되어 보험가입금액이 감액된 경우에 보험료의 환급사유가 발생하면 감액된 보험가입금액을 기준으로 환급금을 계산하여 환급한다.
② 계약자 또는 피보험자의 책임없는 사유에 의하여 무효인 경우에는 납입 보험료의 전액, 효력상실 또는 해지의 경우에는 미경과기간에 대하여 단기요율로 계산한 보험료를 환급한다.
③ 계약자 또는 피보험자의 책임있는 사유로 계약이 효력 상실 또는 해지가 되어 환급사유가 발생한 경우에는 이미 경과한 기간에 대하여는 단기요율로 계산한 보험료 전액을 환급한다.
④ 계약자 또는 피보험자의 고의 또는 중대한 과실로 무효가 된 때에는 경과기간을 제외한 미경과기간에 대하여 일단위로 계산한 보험료를 환급한다.",,X,3,,,0,,,,,,,,,,,,,
886,ABANK-0886,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"국문화재보험의 기업휴지손해 특별약관에 대한 설명으로 옳지 않은 것은?
① 보험사고로 보험금을 지급한 때에는 보험가입금액에서 보상액을 뺀 잔액을 손해가 생긴 후의 나머지 보험 기간에 대한 잔존보험가입금액으로 한다.
② 매출감소액은 손해발생 직전 12개월 중 복구기간과 동기에 해당하는 기간의 매출액에서 복구기간 내의 실제 매출액을 뺀 잔액을 말한다.
③ 영업이익은 매출액에서 영업비용을 뺀 잔액을 말한다.
④ 손해액은 매출감소액에 이익률을 곱한 후 지출되지 않은 보험가입 경상비를 뺀 금액이다.",,X,3,,,0,,,,,,,,,,,,,
887,ABANK-0887,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 정한 ‘지급보험금의 계산’에 따라 아래의 보험계약 및 사고사항을 기준으로 산출한 지급보험 금으로 옳은 것은?
① 110,000,000원
② 100,000,000원
③ 99,000,000원
④ 90,000,000원",,X,3,,,0,,,,,,,,,,,,,
888,ABANK-0888,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"국문동산종합보험 보통약관에 따라 보상하지 않는 손해에 해당하는 것은?
① 화재 및 낙뢰로 인한 손해
② 항공기 추락, 접촉 및 차량의 충돌, 접촉으로 인한 손해
③ 파손, 도난손해
④ 태풍, 폭풍우, 홍수, 해일, 범람으로 인한 손해",,X,4,,,0,,,,,,,,,,,,,
