INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
809,ABANK-0809,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음중운송보험에서보험목적물을운반하는운송용구에 포함되지않는것은?
① 철도운송전후자동차
② 택배형차량
③ 연안항구이동만을위한바지선(Barge)
④ 지게차, 엘리베이터",,X,2,,,0,,,,,,,,,,,,,
810,ABANK-0810,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에 대한 설명으로 옳지 않은 것은?
① 보험계약자가청약서에자필서명을하지않은때에 는보험회사는계약이성립한날부터3개월이내에 계약을취소할수있다.
② 보험계약자는보험증권을받은날부터15일이내에 그청약을철회할수있다. 그러나전문보험계약자가 체결한계약은청약을철회할수없다.
③ 보험회사는보험계약자로부터계약의청약과함께 제1회보험료등을받은경우에그청약을승낙하기 전에계약에서정한보험금지급사유가생긴때에는 계약상의보장을한다.
④ 보험금청구권, 보험료또는환급금반환청구권은3년 간행사하지않으면소멸시효가완성된다.",,X,3,,,0,,,,,,,,,,,,,
811,ABANK-0811,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 손해에 대 한 설명으로 옳은 것은?
① 폭발로생긴화재손해
② 자연발화로연소된보험의목적에생긴손해
③ 화재가발생했을때생긴도난손해
④ 지진또는분화로생긴화재손해",,X,4,,,0,,,,,,,,,,,,,
812,ABANK-0812,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 비용손해 의 지급방식이 다른 것은?
① 손해방지비용
② 대위권보전비용
③ 기타협력비용
④ 잔존물보전비용",,X,4,,,0,,,,,,,,,,,,,
813,ABANK-0813,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 계약자 또는 피보험 자의 계약후 알릴 의무에 해당하지 않는 것은?
① 보험의목적을수용하는건물의용도를변경함으로써 위험이유지되는경우
② 이보험과동일한위험을보장하는계약을다른보험 회사와체결하고자하는경우
③ 보험의목적을수용하는건물의구조를변경, 개축, 증축하는경우
④ 보험의목적이들어있는건물을휴업하는경우",,X,4,,,0,,,,,,,,,,,,,
814,ABANK-0814,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 보험료의 환급에 대한 설명으 로 옳지 않은 것은?
① 보험계약자가임의로보험계약을해지하는경우에는 그경과기간에대하여일단위로계산한보험료를공 제한잔액을환급한다.
② 현재의보험계약을해지하고동일한보험의목적에대 해새로운화재보험계약을체결하는경우에는미경과 기간에대하여일단위로계산한보험료를환급한다.
③ 보험계약에서담보하지않는위험으로보험의목적 이멸실되어보험계약을해지하는경우에는경과기 간에대하여단기요율을적용하여계산한보험료를 공제한잔액을환급한다.
④ 법령에따른보험의목적의철거로인하여보험계약 을해지하는경우에는미경과기간에대하여일단위 로계산한보험료를환급한다.",,X,2,,,0,,,,,,,,,,,,,
815,ABANK-0815,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 지진위험담보 특별약관에 대한 설명으로 옳은 것은?
① 지진또는분화로보험의목적에생긴파열또는폭 발손해를보상한다.
② 손해액에서1사고당100만원을빼고지급보험금을 계산한다.
③ 보험기간중1주일이내에생긴사고는한번의사고 로본다.
④ 손해방지및긴급피난에필요한조치로생긴손해는 보상하지않는다",,X,3,,,0,,,,,,,,,,,,,
816,ABANK-0816,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 신체손해배상책임담보 특별약관에 대한 설명으로 옳지 않은 것은?
① 특수건물의소유자는‘화재로인한재해보상과보험 가입에관한법률’에따라이특별약관을의무적으로 가입하여야한다.
② 특수건물의화재로타인이사망하거나부상한때특 수건물의소유자는민법상과실책임에따라그손해 를배상할책임이있다.
③ 이특별약관에서타인이라함은특수건물의소유자 및그주거를같이하는직계가족(법인인경우이사 또는업무집행기관) 이외의사람을말한다.
④ 피해자의고의또는중대한과실로생긴화재로피 해자본인이입은손해는보상하지않는다.",,X,1,,,0,,,,,,,,,,,,,
817,ABANK-0817,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 특별약관에 대한 설명으로 옳지 않은 것은?
① 풍수재위험담보특별약관은태풍, 회오리바람, 홍수 등으로보험의목적에생긴손해를보상한다.
② 붕괴, 침강및사태확장담보특별약관은인공적으로 조성된대지의침하나지각변동으로인한손해는보 상하지않는다.
③ 소요, 노동쟁의, 항공기및차량위험담보특별약관은 손해액에서1사고당50만원을빼고지급보험금을계 산한다.
④ 냉동(냉장)위험담보특별약관은기계적원인으로파 손된냉동(냉장)장치의온도변화로보험의목적인 냉동물에생긴손해를보상한다.",,X,2,,,0,,,,,,,,,,,,,
818,ABANK-0818,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 아래의 조건에 따라 산출한 보험금으로 옳은 것은? <보험가입사항> ․보험종목: 국문화재보험 ․영위업종: 사무실 ․가입금액: 100,000,000원(건물) <보험가액및손해액> ․보험가액 : 250,000,000원 ․손해액 : 20,000,000원 ․잔존물제거비용: 3,000,000원 ․손해방지비용 : 2,000,000원
① 11,500,000원
② 12,500,000원
③ 14,000,000원
④ 15,000,000원",,X,1,,,0,,,,,,,,,,,,,
819,ABANK-0819,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 패키지보험(Package Insurance Policy) 제1부 문(재산종합위험담보)에 적용되는 보상기준(Basis of Indemnification)에 대한 설명으로 옳은 것은?
① 보험의목적(재고동산제외)에손해가생긴경우그 손해가생긴때와곳에서의보험가액에따라손해액 을계산한다.
② 피보험자가전문조사자의용역을통하여공인된가 액을보험가입금액산정의전제로한경우재조달가 액을기준으로보험가액에대한보험가입금액의비 율에따라손해액을계산한다.
③ 재조달작업은손해를입은날로부터12개월이내에 개시되어야하며, 피보험자가원하는방법과장소에 서재조달작업을할수있다.
④ 재고동산의평가액은최종보관또는가공시의제비 용과세금을포함하며, 사고시점의동종동질품의시 가로한다.",,X,3,,,0,,,,,,,,,,,,,
820,ABANK-0820,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 특수건물의 소유자가 가입하는 화재보험에 대한 설명으로 옳지 않은 것은?
① 화재로 인한 재해보상과 보험가입에 관한 법률에 따라 특수건물의 소유자는 반드시 화재보험에 가입하여야한다.
② 특수건물의 소유자가 가입하는 화재보험에는 신체손해 배상책임 특별약관과 화재대물배상책임 특별약관을반드시 첨부하여야 한다.
③ 특수건물의 소유자는 특약부화재보험에 부가하여 풍재, 수재 또는 건물의 무너짐 등으로 인한 손해를담보 하는 보험에 반드시 가입하여야 한다.
④ 손해보험회사는 특약부화재보험계약의 체결을 거절하지 못한다.",,X,4,,,0,,,,,,,,,,,,,
821,ABANK-0821,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 화재보험의 특성에 대한 설명으로 가장 옳지 않은 것은?
① 비례재보험
② 열거책임주의
③ 기간보험
④ 미평가보험",,X,2,,,0,,,,,,,,,,,,,
822,ABANK-0822,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 손해에 대한 설명으로 옳지 않은 것은?
① 소방활동 중 뿌린 소방수로 발생한 수침손해
② 폭발의 결과로 화재가 발생한 경우 그 화재로 입은손해
③ 전기적 사고의 결과로 생긴 화재손해
④ 화재가 발생하였을 때 생긴 도난으로 인한 손해",,X,3,,,0,,,,,,,,,,,,,
823,ABANK-0823,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 비용손해에 해당하지 않는 것은?
① 잔존물 제거비용
② 대위권 보전비용
③ 손해예방비용
④ 잔존물 보전비용",,X,4,,,0,,,,,,,,,,,,,
824,ABANK-0824,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 보험회사가 해지권 또는 취소권을 행사할 수 있는 경우에 해당하지 않는 것은?
① 보험의 목적을 수용하는 건물의 용도를 변경함으로써 위험이 증가하는 경우
② 보험금 청구에 관한 서류 또는 증거를 위조하거나 변조한 경우
③ 사기에 의하여 보험계약이 성립되었음을 보험회사가 증명한경우
④ 보험계약을 맺을 때 보험의 목적에 이미 사고가발생 하였을 경우",,X,2,,,0,,,,,,,,,,,,,
825,ABANK-0825,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음의 국문화재보험 특별약관 중 손해액의 산정기준이 다른 것은?
① 재조달가액담보 특별약관
② 구내폭발위험담보 특별약관
③ 도난위험담보 특별약관
④ 실손보상 특별약관",,X,1,,,0,,,,,,,,,,,,,
826,ABANK-0826,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 특별약관에서 보상하는 손해에 대한 설명으로 옳은 것은?
① 지진위험담보 특별약관 : 지진 또는 분화로 생긴 화재 및 그 연소손해를 보상하며, 붕괴나 파묻힘 등의 손해는 보상하지 않는다.
② 전기위험담보 특별약관 : 전기기기 또는 장치에 발생한 자연열화의 손해 또는 안전장치의 기능상 당연히 발생할 수 있는 손해를 보상한다.
③ 기업휴지손해담보 특별약관 : 기업휴지손해가 발생한 경우 그 손해가 발생한 때로부터 보험기간의 만료일에 관계없이 손해발생이 없었더라면 얻을 수 있는 매출액 수준 으로 복구되는 동안 피보험자가 입은 직접적인 기업휴지 손해를 보상한다.
④ 냉동(냉장)위험담보 특별약관 : 냉동(냉장)장치 또는 설비의 고장으로 냉각설비가 파괴, 변조되어 온도의 변화로 보험의 목적인 냉동(냉장)물에 생긴 손해를 보상한다.",,X,1,,,0,,,,,,,,,,,,,
827,ABANK-0827,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 일반화재보험 보험요율의 적용대상에 대한 설명 으로 옳지 않은 것은?
① 사무실 및 그 옥외설비 또는 사무실에 수용되는 동산, 설치기계
② 창고업자 건물로서 화물보관의 목적으로 쓰이는 것
③ 공업상의 작업에 사용하는 기계의 설치가 완료되기 전까지의 신축중인 공장
④ 일시적(또는 계절적)으로 주택으로 사용하는 건물로서 가재가 항상 비치되어 있는 공가(空家)",,X,2,,,0,,,,,,,,,,,,,
828,ABANK-0828,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"동일한 보험의 목적에 대하여 국문화재보험계약이 중복으로 체결된 경우 아래의 조건에 따라 각각의 보험증권에서 지급할 보험금으로 옳은 것은? □영위업종 : 금속기계기구 제조 □보험가액 : 기계장치 200,000,000원 □보험가입금액 - A보험 : 기계장치 150,000,000원 - B보험 : 기계장치 100,000,000원 □손해액 : 기계장치 100,000,000원
① A보험 : 75,000,000원, B보험 : 50,000,000원
② A보험 : 60,000,000원, B보험 : 40,000,000원
③ A보험 : 60,000,000원, B보험 : 50,000,000원
④ A보험 : 50,000,000원, B보험 : 50,000,000원",,X,3,,,0,,,,,,,,,,,,,
829,ABANK-0829,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 패키지보험 제1부문의 확장담보조항에 대한 설명으로 옳지 않은 것은?
① 일시적 철거위험 담보조항 : 보험목적물이 청소, 개량, 수리 또는 이와 유사한 목적으로 일시적으로 철거 되어 같은 구내 또는 장소로 이동하는 도중에 발생한 손해를 보상한다.
② 공공기관 조항 : 보험에 가입한 재산이 손해를 입어 복구할 경우 손해복구와 관련된 제규정 및 법령을 준수함으로써 발생한 추가비용을 보험가입금액을 한도로 보상한다.
③ 추가재산 담보조항 : 보험기간중 취득하거나 보험가입전 누락된 추가재산은 재산취득일 또는 누락재산을 발견한 날로부터 3개월 이내에 그 명세서를 제출할 경우 사고발생 시 보험목적물에 포함된 것으로 본다.
④ 특별비용 담보조항 : 손해를 입은 보험목적물의 일시적 수리나 긴급한 수리 및 대체에 소요되는시간외 수당, 야근수당, 휴일수당, 급행운임을 보상하며, 긴급한 수리 및 대체에 합리적으로 소요된 경우항공운임도 보상한다.",,X,4,,,0,,,,,,,,,,,,,
830,ABANK-0830,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 ‘화재로 인한 재해보상과 보험가입에 관한 법률’ 에서 정하는 특수건물의 화재보험 가입에 대한 설명으로 옳지 않은 것은?
① 특수건물의 소유자가 가입하는 특약부화재보험에는 신체손해배상책임 특별약관과 화재대물배상책임 특별 약관을 첨부하여야 한다.
② 특수건물의 소유자는 그 특수건물의 화재로 인하여 다른 사람이 사망하거나 부상을 입었을 때에는 과실이 없는 경우에도 그 손해를 배상하여야 한다.
③ 특수건물의 소유자가 특약부화재보험에 부가하여 풍재, 수재 또는 건물의 무너짐 등으로 인한 손해를 담보하는 보험 가입을 요청한 경우 보험회사는 이를 거절할 수 없다.
④ 특수건물의 소유자가 특약부화재보험을 가입할 때에는 특수건물의 재조달가액에 해당하는 금액을 보험 가입금액으로 설정하여야 한다.",,X,3,,,0,,,,,,,,,,,,,
831,ABANK-0831,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험에서 보험증권에 기재하여야만 보험의 목적에 포함되는 것은?
① 피보험자 소유의 대문, 담, 곳간 등 건물의 부속물
② 피보험자 소유의 옥외 또는 실외에 쌓아둔 동산
③ 피보험자 소유의 전기설비, 가스설비 및 이와 비슷한 설비
④ 피보험자 소유의 간판, 네온사인, 선전탑 등 건물의 부착물",,X,1,,,0,,,,,,,,,,,,,
832,ABANK-0832,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험 보통약관에서 보상하는 손해에 대한 설명으로 옳지 않는 것은?
① 벼락으로 인하여 보험의 목적에 발생한 손해
② 화재의 진화 중 소방수에 의하여 발생한 수침손해
③ 화재진압과정에서 발생하는 소방손해
④ 화재가 발생했을 때 생긴 도난 또는 분실로 인한 손해",,X,2,,,0,,,,,,,,,,,,,
833,ABANK-0833,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험 보통약관에서 보험금 등의 지급 한도에 대한 설명으로 옳지 않은 것은?
① 손해방지비용은 보험의 목적에 대한 지급보험금의 계산방법을 준용하여 계산하며, 계산한 금액이 보험 가입금액을 초과하는 경우에도 이를 지급한다.
② 잔존물 제거비용은 보험의 목적에 대한 지급보험금의 계산방법을 준용하여 계산하며, 계산한 금액이 보험 가입금액을 초과하는 경우에도 이를 지급한다.
③ 대위권 보전비용은 보험의 목적에 대한 지급보험금의 계산방법을 준용하여 계산하며, 계산한 금액이 보험 가입금액을 초과하는 경우에도 이를 지급한다.
④ 잔존물 보전비용은 보험의 목적에 대한 지급보험금의 계산방법을 준용하여 계산하며, 계산한 금액이 보험 가입금액을 초과하는 경우에도 이를 지급한다.",,X,4,,,0,,,,,,,,,,,,,
834,ABANK-0834,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험 보통약관에서 계약 후 알릴 의무에 대한 설명으로 옳지 않은 것은?
① 보험회사는 계약 후 알릴 의무에 따라 통지된 내용 으로 위험이 증가된 경우에는 그 사유가 발생한 날로 부터 1개월 내에 보험료의 증액을 청구하거나 계약을 해지 할 수 있다.
② 보험의 목적 또는 보험의 목적을 수용하는 건물의 구조를 변경, 개축, 증축하거나 계속하여 15일 이상 수선하는 경우도 계약 후 알릴 의무에 해당이 된다.
③ 이 계약에서 보장하는 위험과 동일한 위험을 보장하는 계약을 다른 보험회사와 체결하고자 할 때 보험계약자나 피보험자는 지체없이 서면으로 보험회사에 알려야 한다.
④ 보험의 목적을 다른 장소로 옮길 때도 계약자나 피보험자는 지체없이 서면으로 보험회사에 알리고 보험증권에 확인을 받아야 한다.",,X,4,,,0,,,,,,,,,,,,,
835,ABANK-0835,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험에서 보험기간 중 보험료의 추징 및 환급방법에 대한 설명으로 옳지 않은 것은?
① 법령에 따른 보험의 목적의 철거, 양도, 이전으로 인하여 보험계약을 해지하는 경우에는 미경과기간에 대하여 일단위로 계산한다.
② 현재의 보험계약을 해지하고 동일한 보험의 목적에 대하여 새로운 화재보험 계약을 체결하는 경우에는 미경과기간에 대하여 일단위로 계산한다.
③ 보험계약에서 담보하지 않는 위험으로 보험의 목적이 멸실되어 해지하는 경우에는 미경과기간에 대하여 일 단위로 계산한다.
④ 보험의 목적이나 이를 수용하는 건물의 구조 또는 용도의 변경으로 위험이 증가 또는 감소되는 경우에는 미경과기간에 대하여 일단위로 계산한다.",,X,1,,,0,,,,,,,,,,,,,
836,ABANK-0836,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험의 기업휴지손해 담보 특별약관에 대한 설명으로 옳지 않은 것은?
① 기업의 휴지라 함은 보험의 목적의 손해로 인하여 불가피하게 발생한 전부 또는 일부의 영업중단을 말 한다.
② 기업휴지손해에 대하여 발생일로부터 증권에 명기한 약정복구기간까지의 손해만을 보상하며 어떠한 경 우에도 이 기간을 초과하여 보상하지 않는다.
③ 기업휴지가 1개월 이상 계속되어 복구가 늦어지는 경우 피보험자의 청구가 있으면 매월 말에 보험회 사가 추정하는 가지급 보험금을 지급할 수 있다.
④ 보험회사가 손해를 보상한 경우에는 보험가입금액에서 보상액을 뺀 잔액을 손해가 생긴 후의 나머지 보험 기간에 대한 잔존보험가입금액으로 한다.",,X,2,,,0,,,,,,,,,,,,,
837,ABANK-0837,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험에서 일반물건 요율의 적용에 대한 설명으로 옳지 않은 것은?
① 11층 이상 또는 높이가 35m 초과되는 고층건물에 대하여는 전건물 및 그 수용동산에 대하여 고층건 물할증을 적용한다.
② ‘화재로 인한 재해보상과 보험가입에 관한 법률’에 의해 가입하는 건물은 기계실, 전기실 등 부속시설을 포함하여 소정의 할인율을 적용한다.
③ 건물 구조급수 3급 또는 4급 건물은 대면건물의 구조 및 공지거리에 따라 공지할인을 적용한다.
④ 원부재료, 재공품, 반제품, 제품 등의 재고자산에 대하여는 야적의 재고자산을 포함하여 모든 재고 자산에 재고자산 할증을 적용한다.",,X,3,,,0,,,,,,,,,,,,,
838,ABANK-0838,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문 화재보험에서 아래의 조건에 따라 산출한 보험금으로 옳은 것은? ○보험의 목적 : 공장 건물 ○보험가입금액 : 30억원 ○보험 가액 : 60억원 ○손해액 : 20억원 ○잔존물 제거비용 : 4억원 ○손해방지비용 : 2억
① 26억원
② 13억원
③ 16억원
④ 14억원",,X,2,,,0,,,,,,,,,,,,,
839,ABANK-0839,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 패키지보험(Package Insurance)의 재산종합 위험 담보부문(Property All Risks)에서 별도의 명시적인 합의가 없어도 보험의 목적에 포함되는 것은?
① 터널 및 그 내부의 파이프, 파이프내의 수용물
② 입목 또는 재배중인 곡물
③ 가공, 생산 및 제조과정 중에 투입된 촉매 및 소모성 재료
④ 동물, 새, 물고기 및 기타 살아있는 생명체",,X,1,,,0,,,,,,,,,,,,,
840,ABANK-0840,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보험증권에 기재 하여야만 보험의 목적이 되는 것으로 적합하지 않은 것은?
① 소프트웨어, 설계서, 도안, 장부, 증서, 금형
② 귀금속, 귀중품, 보수, 보석, 글, 그림, 골동품
③ 실외및옥외에쌓아둔동산
④ 건물외벽에설치된보일러",,X,3,,,0,,,,,,,,,,,,,
841,ABANK-0841,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 일반물건 요율 적용 대상에 해당하지 않는 것은?
① 점포, 사무실, 병용주택및이들에수용되는동산
② 영업용보세창고로서세관장의승인을얻어보세화물 보관의목적에쓰이는것
③ 주택건물내일시적으로수용된재고자산
④ 창고업자의건물로서화물보관의목적으로쓰이는것",,X,2,,,0,,,,,,,,,,,,,
842,ABANK-0842,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"국문화재보험의 대위권에 대한 설명으로 옳지 않은 것은?
① 보험회사가보험금을지급한때보험회사가계약자 또는피보험자가제3자에대하여가지는손해배상 청구권을취득한다.
② 보험회사가보상한금액이피보험자가입은손해의 일부인경우에도계약자또는피보험자가제3자에 대하여가지는손해배상청구권전부를취득한다.
③ 계약자또는피보험자는보험회사가취득한손해배상 청구권의권리를행사하거나지키는것에관하여필요한 조치를취하여야한다.
④ 보험회사가취득할권리가계약자또는피보험자와 생계를같이하는가족에대한것인경우에는그권리를 취득하지못한다.",,X,2,,,0,,,,,,,,,,,,,
843,ABANK-0843,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"국문화재보험 보통약관에서 정한 계약해지의 내용으로 옳지 않은 것은?
① 보험회사는계약자또는피보험자의고의로손해가 발생한경우계약을해지할수있다.
② 보험회사는계약자또는피보험자가다른보험가입내역에 대하여계약전알릴의무또는계약후알릴의무를 위반한경우계약을해지할수있다.
③ 보험회사는계약자또는피보험자가보험계약체결전 고의또는중대한과실로중요한사항에대하여사실과 다르게알린경우에도계약을체결한날로부터3년이 경과한경우보험계약을해지할수없다.
④ 타인을위한계약의경우에는계약자는그타인의 동의를얻거나보험증권을소지한경우에한하여계약을 해지할수있다.",,X,3,,,0,,,,,,,,,,,,,
844,ABANK-0844,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 특별약관에 대한 설명으로 옳지 않은 것은?
① 구내폭발위험담보특별약관은기관, 기기, 증기기관, 내연 기관등의물리적인폭발로인한손해는보상하지아니한다.
② 도난위험담보특별약관은강도또는절도로보험의 목적에생긴도난또는망가진손해를보상하며, 공장물건에대해서는첨부할수없다.
③ 풍수재위험담보특별약관은태풍, 회오리바람, 폭풍, 해일, 범람, 눈, 우박, 얼음등에기인한손해를담보한다.
④ 확장위험담보특별약관(II)은보험의목적에폭발, 폭풍, 우박, 항공기, 차량, 연기, 소요및노동쟁의로생긴 손해를보상한다.",,X,1,,,0,,,,,,,,,,,,,
845,ABANK-0845,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 기업휴지손해담보 특별약관에 대한 설명으로 옳지 않은 것은?
① 증권에서담보하는사고의원인으로보험의목적에 손해가발생하고그결과로영업활동의일부또는 전부가중단됨으로써입은기업휴지손해를보상한다.
② 기업휴지손해의보험가액은보험사고발생시손해발생 직후12개월의매출계획에따른예상매출액에이익률을 곱하여산출한금액을말한다.
③ 보험가입금액은영업이익및보험가입경상비의합계액을 말한다.
④ 복구기간은보험의목적이손해를입은때로부터그 손해가영업에미친영향이소멸하여매출액이복구될 때까지필요한기간을말한다.",,X,4,,,0,,,,,,,,,,,,,
846,ABANK-0846,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"국문화재보험 지진위험 담보 특별약관의 보상하는 손해가 아닌 것은?
① 지진또는분화로생긴화재및그연소손해
② 지진또는분화로생긴해일, 홍수그밖의수재손해
③ 지진또는분화로생긴파열또는폭발손해
④ 지진또는분화로생긴붕괴, 파손및파묻힘등의손해",,X,1,,,0,,,,,,,,,,,,,
847,ABANK-0847,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 아래의 조건에 따라 산출된 지급보험금은? □보험의목적: 화공약품제조공장내건물및재고자산 □보험가액: 건물100억원, 재고자산200억원 □보험가입금액: 건물50억원, 재고자산200억원 □손해액: 건물20억원, 재고자산100억원 ※ 보험계약자또는피보험자가부담한다른비용은없는 것으로한다.
① 건물20억원, 재고자산400억원
② 건물12.5억원, 재고자산200억원
③ 건물10억원, 재고자산100억원
④ 건물8억원, 재고자산50억원",,X,3,,,0,,,,,,,,,,,,,
848,ABANK-0848,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 동산종합보험으로 담보할 수 있는 보험의 목적에 해당하는 것은?
① 수용장소가특정되어있는상품
② 자동차, 선박, 항공기
③ 전시품, 전시상품
④ 특정구간수송중의위험만을대상으로하는동산",,X,4,,,0,,,,,,,,,,,,,
849,ABANK-0849,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"패키지보험(Package Insurance Policy)의 제2부문 기계 위험(Machinary breakdown)담보 부문의 보상하는 손해에 해당하지 않는 것은?
① 재질, 설계, 조립상의결함
② 운전중기계의과열로인한화재
③ 과전압, 절연체의하자, 단락, 방전
④ 종업원또는제3자의능력부족, 기술부족",,X,3,,,0,,,,,,,,,,,,,
850,ABANK-0850,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 특수건물 화재보험에 대한 설명으로 옳지 않은 것은?
① ""특수건물""이란 국유건물ㆍ공유건물ㆍ교육시설ㆍ백화점ㆍ 시장ㆍ의료시설ㆍ흥행장ㆍ숙박업소ㆍ다중이용업소ㆍ 공장ㆍ공동주택과 그 밖에 여러 사람이 출입 또는 근무 하거나 거주하는 건물로서, 화재의 위험이나 건물의 면적 등을 고려하여 대통령령으로 정하는 건물을 말한다.
② 특수건물의 소유자는 “화재로 인한 재해보상과 보험 가입에 관한 법률”에 따라 화재로 인하여 다른 사람이 사망하거나 부상을 입었을 때 또는 다른 사람의 재물에 손해가 발생하였을 때 그 손해배상책임을 이행하기 위하여 손해보험회사가 운영하는 특약부화재보험에 가입하여야 한다.
③ 특수건물의 소유권을 취득한 자는 그 건물의 소유권을 취득한 날부터 30일 이내에 “화재로 인한 재해보상과 보험가입에 관한 법률”에서 정한 특약부화재보험에 가입하여야 한다.
④ 특수건물의 소유자는 화재로 인하여 다른 사람이 사망 하거나 부상을 입었을 때 또는 다른 사람의 재물에 손해가 발생한 때에는 과실이 있는 경우에 한하여 “화재로 인한 재해보상과 보험가입에 관한 법률”에서 정하는 보험금액의 범위 내에서 그 손해를 배상할 책임이 있다.",,X,2,,,0,,,,,,,,,,,,,
851,ABANK-0851,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보험증권에 기재하지 않아도 다른 약정이 없으면 보험의 목적에 포함되는 것은?
① 통화, 유가증권, 인지, 우표 및 이와 비슷한 것
② 피보험자 또는 그와 같은 세대에 속하는 사람의 소유물
③ 실외 및 옥외에 쌓아둔 동산
④ 원고, 설계서, 도안, 물건의 원본, 모형, 증서, 장부, 금형(쇠틀), 목형(나무틀), 소프트웨어 및 이와 비슷한 것",,X,3,,,0,,,,,,,,,,,,,
852,ABANK-0852,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 손해에 대한 설명으로 옳지 않은 것은?
① 동산의 자연발화로 연소된 건물의 화재손해
② 기계 가동 중 압력상승으로 생긴 폭발손해
③ 외부에서 발생한 원인불명의 화재로 생긴 건물의 화재손해
④ 화재를 진압하기 위해 사용한 소화기 비용",,X,1,,,0,,,,,,,,,,,,,
