INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
482,ABANK-0482,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,설계결함,설계결함은 제품의 설계 자체의 안전성에 문제가 있는 것으로 해당 설계에 따라 제작된 모든 제품이 결함 제품이 된다. 따라서 신속하게 결함을 수정하지 않으면 대규모 배상책임에 직면할 수 있다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
483,ABANK-0483,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,설계결함,설계결함은 주로 제 작과정에서 품질관리 및 검사가 제대로 이루어지지 않아서 발생하며 해당 제품만 문제가 된다. 따라서 특 정 시점에 제작된 제품들만 신속히 회수하면 추가 사고를 방지할 수 있다.,,X,X,10.0,10.0,0,,제조결함,,,,,,,,,,,
484,ABANK-0484,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 소비자가 다치거나 타인의 재물에 물리적 손해를 끼친 경우 : 생산물회수 비용보험으로 처리한다,,X,X,10.0,10.0,0,,생산물배상책임보험,,,,,,,,,,,
485,ABANK-0485,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제조결함은 제품의 제작 및 조립과정에서 설계와는 다른 제조가 이루어져 안전성에 문제가 생긴 것을 말한다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
486,ABANK-0486,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 소비자가 다치거나 타인의 재물에 물리적 손해를 발생이 예견되어 판매된 결합제품을 찾아 회수하기 위해 소요되는 비용은 INT E&O보험으로 처리한다,,X,X,10.0,10.0,0,,생산물회수비용보험,,,,,,,,,,,
487,ABANK-0487,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 사람이 다치거나 타인의 재물에 물리적 손상을 입히지는 않았으나 성능부 족이 발생하여 이에 대한 배상책임 손해발생시 생산물배상책임보험으로 처리한다,,X,X,10.0,10.0,0,,INt E&0보험,,,,,,,,,,,
488,ABANK-0488,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,"제품의 결함으로 사람이 다치거나 타인의 재물에 물리적 손상을 입히지는 않았으나 성능부 족이 발생하여 이에 대한 배상책임 손해가 발생했을 경우 INT&EO(Information, Network or Technology Error&Omissions), Inefficacy Liability Insurance로 보상한다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
489,ABANK-0489,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 소비자가 다치거나 타인의 재물에 물리적 손해를 발생이 예견되어 판매된 결합제품을 찾아 회수하기 위해 소요되는 비용은 생산물회수비용보험으로 처리한다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
490,ABANK-0490,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 소비자가 다치거나 타인의 재물에 물리적 손해를 발생이 예견되어 판매된 결합제품을 찾아 회수하기 위해 소요되는 비용은 생산물배상책임보험으로 처리한다,,X,X,10.0,10.0,0,,생산물회수비용보험,,,,,,,,,,,
491,ABANK-0491,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 소비자가 다치거나 타인의 재물에 물리적 손해를 끼친 경우 INT E&O 보험으로 처리한다,,X,X,10.0,10.0,0,,생산물회수비용보험,,,,,,,,,,,
492,ABANK-0492,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 발생된 제품 자체에 대한 손해는 생산물배상책임보험으로 처리한다,,X,X,10.0,10.0,0,,생산물회수비용보험,,,,,,,,,,,
493,ABANK-0493,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 소비자가 다치거나 타인의 재물에 물리적 손해를 발생이 예견되어 판매된 결합제품을 찾아 회수하기 위해 소요되는 비용은 생산물보증책임보험으로 처리한다,,X,X,10.0,10.0,0,,생산물회수비용보험,,,,,,,,,,,
494,ABANK-0494,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제조결함은 주로 제 작과정에서 품질관리 및 검사가 제대로 이루어지지 않아서 발생하며 해당 제품만 문제가 된다. 따라서 특 정 시점에 제작된 제품들만 신속히 회수하면 추가 사고를 방지할 수 있다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
495,ABANK-0495,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 발생된 제품 자체에 대한 손해는 생산물보증보험으로 처리한다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
496,ABANK-0496,인스교재,08배상책임보험,생산물배상책임,담보위험,선택형,AC05,AC05,제조결함,"제조상의 결합과 설계상의 결함에 대한 다음 설명 중 틀린 것은?
① 제조상의 결함이란 제조업자가 제조물에 대하여 제조상 • 가공상의 주의의무를 이행하였는 지에 관계없이 제조물이 원래 의도한 설계와 다르게 제조 가공됨으로써 안전하지 못하게 된 경우를 말한다.
② 설계상의 결합이란 제조업자가 합리적인 대체설계(1C를 채용하였더라면 피해나 위 힘을 줄이거나 피할 수 있었음에도 대체설계를 채용하지 아니하여 해당 제조물이 안전하지 못하게 된 경우를 말한다.
③ 제조상의 결함을 신속하게 수정하지 않으면 대규모 배상책임에 직면할 수 있다.
④ 설계상의 결함을 신속하게 수정하지 않으면 대규모 배상책임에 직면할 수 있다.",3,O,3,10.0,10.0,0,,3)해당제품만문제,,,,,,,,,,,
497,ABANK-0497,인스교재,08배상책임보험,생산물배상책임,언더라이팅,선택형,AC05,AC05,언더라이팅 유의사항,"생산물배상책임보험 언더라이팅에 대한 다음 설명 중 틀린 것은?
① 생산물 배상책임보험의 보험요율은 연간 매출액을 기준으로 산정하는 것이 일반적이지만 만약 제품의 가격 변동성이 심한 경우라면 매출량도 같이 고려해야 한다.
② 특정국가의 판매가 집중되었을 경우에는 생산물배상책임보험이 가입된 국가의 법률적 환경 및 책임범위를 추가로 고려해야 한다.
③ 최종제품의 소비자가 누구이며 어떻게 사용하는지를 파악하여 제품 결함이 발생했을 때에 손실의 규모를 예측해보아야 한다.
④ 판매한 제품의 불량으로 인하여 발주처 또는 수입상으로부터 반품되는 손해배상 위험은 사업상 위험(Business risk)에 해당한다.",2,O,2,10.0,10.0,0,,2)해당국가의법률환경,,,,,,,,,,,
498,ABANK-0498,인스교재,08배상책임보험,생산물배상책임,책임법리,선택형,AC05,AC05,제조물책임법,"제조물책임법에 대한 다음 설명중 틀린 것은?
① ""제조물""이란 제조되거나 가공된 동산(다른 동산이나 부동산의 일부를 구성하는 경우를 포 함한다)을 말한다.
② 제조업자가 제조물의 결함을 알면서도 그 결함에 대하여 필요한 조치를 취하지 아니한 결과 로 생명 또는 신체에 중대한 손해를 입은 자가 있는 경우에는 그 자에게 발생한 손해의 5배를 넘지 아니하는 범위에서 배상책임을 진다.
③ 동일한 손해에 대하여 배상할 책임이 있는 자가 2인 이상인 경우에는 연대하여 그 손해를 배 상할 책임이 있다.
④ 신체에 누적되어 사람의 건강을 해치는 물질에 의하여 발생한 손해 또는 일정한 잠복기간(표 1*폐법)이 지난 후에 증상이 나타나는 손해에 대한 손해배상청구권 소멸시효는 그 손해가 발 생한 날부터 기산(*2P)한다.",2,O,2,10.0,9.0,1,,"2) 3배(고객, 주주, 정부에 배상)",,,,,,,,,,,
499,ABANK-0499,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,지시경고결함,"지시, 경고결함(Instruction, Warning defect)이 발생할 경우 신속하게 결함을 수정하지 않으면 대규모 배상책임에 직면할 수 있다",O,O,O,10.0,9.0,1,,,,,,,,,,,,,
500,ABANK-0500,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,지시경고결함,"지시, 경고결함(Instruction, Warning defect)은 설계나 제작과정에는 결함이 없었지만, 제품을 공급하거나 판매할 때에 제품의 사용에 대한 적절한 지시 나 경고를 제대로 하지 못한 것에 기인한 결함을 말한다. 설계결함과 마찬가지로 신속히 결함을 수정하지 않으면 대규모 배상책임이 발생할 수 있다.",O,O,O,10.0,9.0,1,,,,,,,,,,,,,
501,ABANK-0501,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조결함,제품의 결함으로 발생된 제품 자체에 대한 손해는 생산물보증책임보험으로 처리한다,O,O,O,10.0,9.0,1,,,,,,,,,,,,,
502,ABANK-0502,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조업차책임,제조업자가 제조물의 결함을 알면서도 그 결함에 대하여 필요한 조치를 취하지 아니한 결과로 생명 또는 신체에 중대한 손해를 입은 자가 있는 경우에는 그 자에게 발생한 손해의 4배를 넘지 아니하는 범 위에서 배상책임을 진다,,X,X,10.0,9.0,1,,3배,,,,,,,,,,,
503,ABANK-0503,인스교재,08배상책임보험,생산물배상책임,담보위험,진위형,AC05,AC05,제조업차책임,제조업자가 제조물의 결함을 알면서도 그 결함에 대하여 필요한 조치를 취하지 아니한 결과로 생명 또는 신체에 중대한 손해를 입은 자가 있는 경우에는 그 자에게 발생한 손해의 2배를 넘지 아니하는 범 위에서 배상책임을 진다,X,O,X,10.0,8.0,2,,결함미조치3족을멸함,,,,,,,,,,,
504,ABANK-0504,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,개념,"전문인의 법률적 손해배상책임이 성립하기 위한 요건은
① 전문인의 업무 수행 중 주의의무 위반(과실 존재)
② 제3자에게 손해 발생
③ 과실과 손해 사이에 인과관계 존재다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
505,ABANK-0505,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,개념,민법상 피해자가손해배상을 받기위해서는가해자에게 고의 또는 과실이 있음을 피해자 스스로가 입증하여야 하는데 전문직업배상에서는 피해자가 보호를 위하여 입증책임의 주체를 전문인에게 전환하는 경향이 있다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
506,ABANK-0506,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,일반배상책임과차이,"전문직업인 배상책임보험에는 비행(Marplactice)배상책입보험, 하자( Error&Omission)배상책임보험이 있다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
507,ABANK-0507,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,일반배상책임과차이,"Malpractice를 담보하는 보험으로는 의사, 약사, 미용사배상책임보험이 있다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
508,ABANK-0508,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,일반배상책임과차이,"E&O를 담보하는 보험으로는 건축사, 회계사, 변호사 배상책임보험 등이 있다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
509,ABANK-0509,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,일반배상책임과차이,"E&O를 담보하는 보험으로는 의사, 약사, 미용사배상책임보험이 있다.",,X,X,10.0,10.0,0,,Malpractice,,,,,,,,,,,
510,ABANK-0510,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,일반배상책임과차이,전문직업배상책임보험에서 위험의 종류는 크게 E&O를 담보하는 경우와 Malpractice를 담보하는 경우로 구분할 수 있다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
511,ABANK-0511,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,보상한도액,"전문직업배상책임보험은 1사고당 보상한도액을 설정하고 연간총보상한도액은 설정하지 않 는 것이 일반적이지만, 일반배상책임보험 특히 시설소유관리자배상책임보험은 1사고당 보상한도액은 물론이고 연간총보상한도액도 별도로 설정한다",,X,X,10.0,10.0,0,,바뀜,,,,,,,,,,,
512,ABANK-0512,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,보상한도액,"일반배상책임보험 특히 시설소유관리자배상책임보험은 1사고당 보상한도액을 설정하고 연간총보상한도 액은 설정하지 않는 것이 일반적이지만, 전문직업배상책임보험은 1사고당 보상한도액은 물론이고 연간종 보상한도액도 별도로 설정한다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
513,ABANK-0513,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,클레임서비스기준,"Claim series event의 기준은 다음과 같다
① 동일한 설계감리상 결함으로 여러 개의 공사물건에 사고를 유발한 경우
② 동일한 손해에 한가지 이상의 과실, 부주의, 태만이 있는 경우
③ 피보험자를 포함하여 다른 공동피보험자 혹은 추가피보험자에게 배상청구가 이루어진 경우",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
514,ABANK-0514,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,선택형,AC06,AC06,클레임서비스기준,"건축사 및 기술사 배상책임보험에서 말하는 claim series event의 기준에 해당하지 않는 것은 ?
① 동일한 설계감리상 결함으로 여러 개의 공사물건에 사고를 유발한 경우
② 동일한 건축현장에서 건축이 이루어진 경우
③ 동일한 손해에 한가지 이상의 과실, 부주의, 태만이 있는 경우
④ 피보험자를 포함하여 다른 공동피보험자 혹은 추가피보험자에게 배상청구가 이루어진 경우",2,O,2,10.0,10.0,0,,2)x,,,,,,,,,,,
515,ABANK-0515,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,클레임서비스기준,건축사 및 기술사 배상책임보험에서는 claim series event가 발생할 경우 이를 1청구로 보고 보상한도액 및 자기부담금 등을 적용한다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
516,ABANK-0516,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,선택형,AC06,AC06,클레임서비스기준,"Claim series event의 기준에 해당하지 않는 것은?
① 동일한 설계감리상 결함으로 여러 개의 공사물건에 사고를 유발한 경우
② 동일한 보험증권 하에서 동일한 보험조건으로 보상이 가능한 경우
③ 동일한 손해에 한가지 이상의 과실, 부주의, 태만이 있는 경우
④ 피보험자를 포함하여 다른 공동피보험자 혹은 추가피보험자에게 배상청구가 이루어진 경우",2,O,2,10.0,10.0,0,,2)x,,,,,,,,,,,
517,ABANK-0517,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,담보조건,즉 보험만기일 이후 30일 이내에 고지한 사고에 대해서 36개월 동안 연장담보한다고 이해하면 된다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
518,ABANK-0518,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,추가특별약관,건축사 및 기술사 배상책임보험을 연간계약 방식으로 가입하면 저렴한 보험료를 기대할 수 있고 담보의 공백이 없다는 장점이 있다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
519,ABANK-0519,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,추가특별약관,건축사 및 기술사 배상책임보험을 프로젝트별 단일계약 방식으로 가입하면 저렴한 보험료를 기대할 수 있고 담보의 공백이 없다는 장점이 있다.,,X,X,10.0,10.0,0,,연간계약방식,,,,,,,,,,,
520,ABANK-0520,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,특징,전문직업배상책임보험은 대부분 주문식 약관(Tailor made Policy)으로 만들어진다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
521,ABANK-0521,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,특징,전문직업배상책임보험은 담보위험이 매우 전문적이고 다양하기 때문에 이에 따른 위험의 심도와 빈도도 매우 다양하다. 따라서 보험자가 세부적인 내용을 모두 알 수 없는 경우가 많으므로 대부분 주문식 약관 (Tailor made Policy)으로 만들어진다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
522,ABANK-0522,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,정의,"의료분쟁조정법에서 의료사고란 건의료인(「의료법」제27조 제1항 단서 또는 『약사법」제23조 제1항 단서에 따라 그 행위가 허용되는 자를 포함한다)이 환자에 대하여 실시하는 진단 • 검사 • 치료 • 의약품의 처방 및 조제 등의 행위(이하 ""의료행위등""이라 한다)로 인하여 사람의 생명 신체 및 재산에 대하여 피해가 발생한 경우를 말한다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
523,ABANK-0523,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,정의,"의료분쟁조정법에서 의료분쟁이란 건의료인(「의료법」제27조 제1항 단서 또는 『약사법」제23조 제1항 단서에 따라 그 행위가 허용되는 자를 포함한다)이 환자에 대하여 실시하는 진단 • 검사 • 치료 • 의약품의 처방 및 조제 등의 행위(이하 ""의료행위등""이라 한다)로 인하여 사람의 생명 신체 및 재산에 대하여 피해가 발생한 경우를 말한다.",,X,X,10.0,10.0,0,,의료사고,,,,,,,,,,,
524,ABANK-0524,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,정의,"의료분쟁조정법에서 의료과실이란 건의료인(「의료법」제27조 제1항 단서 또는 『약사법」제23조 제1항 단서에 따라 그 행위가 허용되는 자를 포함한다)이 환자에 대하여 실시하는 진단 • 검사 • 치료 • 의약품의 처방 및 조제 등의 행위(이하 ""의료행위등""이라 한다)로 인하여 사람의 생명 신체 및 재산에 대하여 피해가 발생한 경우를 말한다.",,X,X,10.0,10.0,0,,의료사고,,,,,,,,,,,
525,ABANK-0525,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,정의,"의료분쟁조정법에서 의료쟁의란 건의료인(「의료법」제27조 제1항 단서 또는 『약사법」제23조 제1항 단서에 따라 그 행위가 허용되는 자를 포함한다)이 환자에 대하여 실시하는 진단 • 검사 • 치료 • 의약품의 처방 및 조제 등의 행위(이하 ""의료행위등""이라 한다)로 인하여 사람의 생명 신체 및 재산에 대하여 피해가 발생한 경우를 말한다.",,X,X,10.0,10.0,0,,의료사고,,,,,,,,,,,
526,ABANK-0526,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,조정이 성립하면 이는 재판상 화해와 동일한 효력이 있다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
527,ABANK-0527,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,의료분쟁조정법의 조정의 효과는 재판상의 중재와 동일한 효력이 있다.,,X,X,10.0,10.0,0,,화해,,,,,,,,,,,
528,ABANK-0528,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,조정이 성립하면 이는 재판상 확정판결과 동일한 효력이 있다,,X,X,10.0,10.0,0,,화해,,,,,,,,,,,
529,ABANK-0529,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,조정이 성립하면 민법상 화해와 동일한 효력이 있다,,X,X,10.0,10.0,0,,재판상 화해,,,,,,,,,,,
530,ABANK-0530,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,합의에 따라 작성된 조정조서는 재판상 화해와 동일한 효력이 있다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
531,ABANK-0531,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,합의에 따라 작성된 조정조서는 중재와 동일한 효력이 있다,,X,X,10.0,10.0,0,,,,,,,,,,,,,
532,ABANK-0532,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,합의에 따라 작성된 조정조서는 확정판결과 동일한 효력이 있다,,X,X,10.0,10.0,0,,,,,,,,,,,,,
533,ABANK-0533,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,중재판정은 확정판결과 동일한 효력이 있다,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
534,ABANK-0534,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,"의료분쟁조정법에 따라 조정이 성립하거나 합의로 조정조서가 작성된 경우 및 화해중재판 정서가 작성된 경우에는 생명의 위험, 장애 또는 불치나 난치와 같은 중상해 이외에는 피해 자의 명시한 의사에 반하여 공소를 제기할 수 없다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
535,ABANK-0535,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,"의료분쟁조정법에 따라 조정이 성립하거나 합의로 조정조서가 작성된 경우 및 화해중재판 정서가 작성된 경우에는 생명의 위험, 장애 또는 불치나 난치와 같은 중상해 이외에는 피해 자의 명시한 의사에 반하여 공소를 제기할 수 있다.",,X,X,10.0,10.0,0,,없다,,,,,,,,,,,
536,ABANK-0536,인스교재,08배상책임보험,전문직업배상,의료과실,선택형,AC06,AC06,분쟁조정법률,"의료분쟁조정법에서 조정 및 중재에 관한 다음 설명중 틀린 것은?
① 조정이 성립하면 이는 재판상 화해와 동일한 효력이 있다.
② 합의에 따라 작성된 조정조서는 재판상 화해와 동일한 효력이 있다.
③ 중재판정은 재판상 화해와 동일한 효력이 있다.
④ 분쟁의 조정신청은 의료사고의 원인이 된 행위가 종료된 날부터 10년, 피해자나 그 법정대 리인이 그 손해 및 가해자를 안 날부터 3년 내에 제기하여야 한다.",3,O,3,10.0,10.0,0,,3)확정판결,,,,,,,,,,,
537,ABANK-0537,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,보상하는 손해,의료과실이 발생하면 의사나 병원은 채무불이행책임과 불법행위책임을 동시에 부담한다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
538,ABANK-0538,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,보상한도액,"의료배상책임보험의 보험요율이 상대적으로 높은 진료과목은 내과, 이비인후과, 피부과, 방사선과, 정신과, 한 방진료과 등이다.",,X,X,10.0,10.0,0,,낮은요율,,,,,,,,,,,
539,ABANK-0539,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,보상한도액,"의료배상책임보험의 보험요율이 상대적으로낮은 은 진료과목은 내과, 이비인후과, 피부과, 방사선과, 정신과, 한 방진료과 등이다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
540,ABANK-0540,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,보상한도액,"의료배상책임보험의 보험요율이 상대적으로낮은 은 진료과목은 산부인과, 정형외과, 신경외과, 성형외과 등이다.",,X,X,10.0,10.0,0,,높은요율,,,,,,,,,,,
541,ABANK-0541,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,보상한도액,"의료배상책임보험의 보험요율이 상대적으로 높은 은 진료과목은 산부인과, 정형외과, 신경외과, 성형외과 등이다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
542,ABANK-0542,인스교재,08배상책임보험,전문직업배상,의료과실,진위형,AC06,AC06,분쟁조정법률,의료분쟁조정법의 중재판정은 재판상의 화해와 동일한 효력이 있다.,,X,X,10.0,9.0,1,,확정판효과,,,,,,,,,,,
543,ABANK-0543,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,일반배상책임과차이,하자(Eror&Omission)배상책임보험은 전문직업인 배상책임보험에 해당한다.,O,O,O,10.0,9.0,1,,,,,,,,,,,,,
544,ABANK-0544,인스교재,08배상책임보험,전문직업배상,담보위험,진위형,AC06,AC06,개념,전문직업배상에서 피해자가 손해배상을 받기 위해서는 가해자에게 고의 또는 과실이 있음을 피해자 스스로가입증하여야 한다.,,X,X,10.0,9.0,1,,전문인이입증,,,,,,,,,,,
545,ABANK-0545,인스교재,08배상책임보험,전문직업배상,담보위험,선택형,AC06,AC06,개념,"전문인의 법률적 손해배상책임이 성립하기 위한 요건이 아닌 것은?
① 전문인의 자격 존재
② 전문인의 업무 수행 중 주의의무 위반(과실 존재)
③ 제3자에게 손해 발생
④ 과실과 손해 사이에 인과관계 존재",1,O,1,10.0,9.0,1,,1)제외,,,,,,,,,,,
546,ABANK-0546,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,공제금액,의료과실 배상책임보험에서는 사고조사비용을 포함한 모든 부대비용에 대해서 공제금액 초과시만 보험금을 지급한다,,X,X,10.0,9.0,1,,건축사설계사배상보험,,,,,,,,,,,
547,ABANK-0547,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,추가특별약관,건축사 및 기술사 배상책임보험을 프로젝트별 단일계약 방식으로 가입하면 발주자의 요구조건에 맞추어 보험조건을 설정할 수 있다는 장점이 있다,O,O,O,10.0,9.0,1,,,"부실, 착각",,,,,,,,,,
548,ABANK-0548,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,공제금액,건축사 및 기술사 배상책임보험에서는 사고조사비용을 포함한 모든 부대비용에 대해서 공제금액을 적용하지않는다.,X,O,X,10.0,8.0,2,,공제금초과시만지급,공부 지식 부실,,,,,,,,,,
549,ABANK-0549,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,공제금액,건축사 및 기술사 배상책임보험에서는 사고조사비용을 포함한 모든 부대비용에 대해서 공제금액 초과시만 보험금을 지급한다,O,O,O,10.0,7.0,3,,대부분 공제조합가입하므로 공제금액 초과시 지급,부실공부,,,,,,,,,,
550,ABANK-0550,인스교재,08배상책임보험,전문직업배상,건축사설계사배상,진위형,AC06,AC06,추가특별약관,건축사 및 기술사 배상책임보험을 연간계약 방식으로 가입하면 발주자의 요구조건에 맞추어 보험조건을 설정할 수 있다는 장점이 있다,,X,X,10.0,9.0,1,,단일계약방식,착각 집중력,,,,,,,,,,
551,ABANK-0551,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,개요,"임원이란 상법상의 이사 및 감사 , 이에 준하는 자로 보험증권의 피보험자란에 기재된 자를 말한다",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
552,ABANK-0552,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,개요,"임원이란 민법상의 이사 및 감사 , 이에 준하는 자로 보험증권의 피보험자란에 기재된 자를 말한다",,X,X,10.0,10.0,0,,상법상,,,,,,,,,,,
553,ABANK-0553,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,임원배상책임보험 Coverage C는 회사(법인)에게 직접 제기되는 소송에 대비하는 담보이다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
554,ABANK-0554,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,"임원배상책임보험에는 Coverage A, B, C가 있으며 Coverage C는 회사(법인)에게 직접 제기되는 소송에 대비하는 담보이다.",O,O,O,10.0,10.0,0,,,,,,,,,,,,,
555,ABANK-0555,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,임원배상책임보험에서 법률상 손해배상금과 제반비용은 각각 별도의 보상한도액으로 보상한다.,,X,X,10.0,10.0,0,,모두포함,,,,,,,,,,,
556,ABANK-0556,인스교재,08배상책임보험,임원배상,담보위험,진위형,AC07,AC07,당보하는 손해,임원배상책임보험에서 법률상 손해배상금과 제반비용을 모두 포함한비용을 보상한도액 범위 내에서 보상한다.,O,O,O,10.0,10.0,0,,,,,,,,,,,,,
